row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_climate_pa_pushed_cells,bd_climate_pa_total_cells,bd_climate_pa_push_ratio,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_dirty_reason,bd_dynamic_visual_atlas_dirty_noop,bd_dynamic_visual_atlas_dirty_mask_available,bd_dynamic_visual_atlas_dirty_source,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_cpp_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
70,313,31429,true,58,42,42.767,0.018,0,refresh_climate_daily,sea_ice,cursor_4,data_core,30.61,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.232,1.008,0.874,30.574,0,0.115,33,2400,false,done,1,1,1,full,0,0,1,0.3914,0.1308,0.231,0.0296,0,0.1308,0.1308,0.231,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.505,12,false,false,false,0,0,0,0.38,0.022,0,0.004,0.015,0.455,0.034,cover,skipped_no_dirty,1.239,0,0,1.191,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,9.085,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.16,0.037,3.569,0.536,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.673,0.841,2.807,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
71,314,31436,true,58,0,0.422,0.007,0.001,,,,,0,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.232,1.008,0.874,30.574,0,0.115,33,2400,false,done,1,1,1,full,0,0,1,0.3914,0.1308,0.231,0.0296,0,0.1308,0.1308,0.231,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.505,12,false,false,false,0,0,0,0.38,0.022,0,0.004,0.015,0.455,0.034,cover,skipped_no_dirty,1.239,0,0,1.191,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,9.085,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.16,0.037,3.569,0.536,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.673,0.841,2.807,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
72,315,31535,false,58,47,45.652,1.421,0.356,refresh_climate_daily,sea_ice,cursor_4,data_core,30.99,61.76,75.096,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,33.042,6,,1.413,3,,10.586,1,,0.206,0.77,0.78,30.957,0,0.092,33,2400,false,done,1,1,1,full,0,0,1,0.3627,0.1156,0.221,0.0261,0,0.1156,0.1156,0.221,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.343,12,false,false,false,0,0,0,0.342,0.019,0,0.004,0.011,0.397,0.021,cover,skipped_no_dirty,1.239,0,0,1.191,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.427,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.16,0.037,3.569,0.536,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.573,0.841,4.195,0.498,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.327,3.333,4.198,0.771,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.039,0.025,0,0.008,0,0,0,0,0,0,dirty_no_water_intersection,,
73,316,31541,true,58,0,0.434,0.007,0.001,,,,,0,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.206,0.77,0.78,30.957,0,0.092,33,2400,false,done,1,1,1,full,0,0,1,0.3627,0.1156,0.221,0.0261,0,0.1156,0.1156,0.221,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.343,12,false,false,false,0,0,0,0.342,0.019,0,0.004,0.011,0.397,0.021,cover,skipped_no_dirty,1.239,0,0,1.191,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.427,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.16,0.037,3.569,0.536,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.573,0.841,4.195,0.498,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.327,3.333,4.198,0.771,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.039,0.025,0,0.008,0,0,0,0,0,0,dirty_no_water_intersection,,
74,317,31622,true,58,52,51.727,0.018,0,refresh_climate_daily,sea_ice,cursor_4,data_core,37.947,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.211,0.826,0.71,37.896,0,0.123,40,2400,false,done,1,1,1,full,0,0,1,0.3627,0.1156,0.221,0.0261,0,0.1156,0.1156,0.221,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.343,12,false,false,false,0,0,0,0.342,0.019,0,0.004,0.011,0.397,0.021,cover,skipped_no_dirty,1.274,0,0,1.225,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,9.467,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.477,0.043,4.078,0.334,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.672,0.78,2.867,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
75,318,31630,true,58,1,0.579,0.008,0,season_refresh,rain_shadow,cursor_0,micro,0.14,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.211,0.826,0.71,37.896,0,0.123,40,2400,false,done,1,1,1,full,0,0,1,0.3627,0.1156,0.221,0.0261,0,0.1156,0.1156,0.221,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.343,12,false,false,false,0,0,0,0.342,0.019,0,0.004,0.011,0.397,0.021,cover,skipped_no_dirty,1.274,0,0,1.225,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,9.467,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.477,0.043,4.078,0.334,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.672,0.78,2.867,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
76,319,31725,true,58,55,54.618,0.017,0,refresh_climate_daily,sea_ice,cursor_4,data_core,35.239,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.255,0.903,0.814,35.192,0,0.108,38,2400,false,done,1,1,1,full,0,0,1,0.3627,0.1156,0.221,0.0261,0,0.1156,0.1156,0.221,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.343,12,false,false,false,0,0,0,0.342,0.019,0,0.004,0.011,0.397,0.021,cover,skipped_no_dirty,1.274,0,0,1.225,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,11.287,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.477,0.043,4.078,0.334,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,6.05,0.78,4.685,0.544,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.723,4.041,4.318,0.322,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.028,0.018,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
77,320,31737,true,58,4,3.613,0.013,0.001,season_refresh,stage_3_river,cursor_0,micro,3.153,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.255,0.903,0.814,35.192,0,0.108,38,2400,false,done,1,1,1,full,0,0,1,0.3627,0.1156,0.221,0.0261,0,0.1156,0.1156,0.221,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.343,12,false,false,false,0,0,0,0.342,0.019,0,0.004,0.011,0.397,0.021,cover,skipped_no_dirty,1.274,0,0,1.225,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,11.287,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.477,0.043,4.078,0.334,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,6.05,0.78,4.685,0.544,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.723,4.041,4.318,0.322,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.028,0.018,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
78,321,31828,true,58,59,58.863,0.016,0,refresh_climate_daily,sea_ice,cursor_4,data_core,29.998,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.273,0.753,0.748,29.947,0,0.135,32,2400,false,done,1,1,1,full,0,0,1,0.3627,0.1156,0.221,0.0261,0,0.1156,0.1156,0.221,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.343,12,false,false,false,0,0,0,0.342,0.019,0,0.004,0.011,0.397,0.021,cover,skipped_no_dirty,1.274,0,0,1.225,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.527,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.096,0.042,3.615,0.419,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.164,0.775,2.369,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
79,322,31836,true,58,3,2.431,0.014,0,season_refresh,stage_5_shrubland,cursor_0,stage,1.958,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.273,0.753,0.748,29.947,0,0.135,32,2400,false,done,1,1,1,full,0,0,1,0.3627,0.1156,0.221,0.0261,0,0.1156,0.1156,0.221,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.343,12,false,false,false,0,0,0,0.342,0.019,0,0.004,0.011,0.397,0.021,cover,skipped_no_dirty,1.274,0,0,1.225,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.527,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.096,0.042,3.615,0.419,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.164,0.775,2.369,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
80,323,31918,false,58,49,46.935,1.085,0.203,refresh_climate_daily,sea_ice,cursor_4,data_core,30.264,61.76,75.096,0,1.599,1,,0,0,policy_gated,0,0,policy_gated,32.161,6,,1.843,3,,10.848,1,,0.2,0.664,0.702,30.213,0,0.111,32,2400,false,done,1,1,1,full,0,0,1,0.3748,0.1219,0.226,0.0269,0,0.1219,0.1219,0.226,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.761,12,false,false,false,0,0,0,0.371,0.023,0,0.005,0.012,0.435,0.024,cover,skipped_no_dirty,1.274,0,0,1.225,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.734,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.096,0.042,3.615,0.419,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.135,0.775,3.938,0.384,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.627,3.516,4.768,0.317,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.027,0.017,0,0.005,0,0,0,0,0,0,dirty_no_water_intersection,,
81,324,31930,true,58,3,2.569,0.014,0.001,season_refresh,stage_7_glacier,cursor_0,stage,2.055,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.2,0.664,0.702,30.213,0,0.111,32,2400,false,done,1,1,1,full,0,0,1,0.3748,0.1219,0.226,0.0269,0,0.1219,0.1219,0.226,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.761,12,false,false,false,0,0,0,0.371,0.023,0,0.005,0.012,0.435,0.024,cover,skipped_no_dirty,1.274,0,0,1.225,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.734,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.096,0.042,3.615,0.419,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.135,0.775,3.938,0.384,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.627,3.516,4.768,0.317,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.027,0.017,0,0.005,0,0,0,0,0,0,dirty_no_water_intersection,,
82,325,32016,true,58,46,46.106,0.015,0.001,refresh_climate_daily,sea_ice,cursor_4,data_core,31.874,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.351,0.761,0.726,31.838,0,0.101,34,2400,false,done,1,1,1,full,0,0,1,0.3748,0.1219,0.226,0.0269,0,0.1219,0.1219,0.226,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.761,12,false,false,false,0,0,0,0.371,0.023,0,0.005,0.012,0.435,0.024,cover,skipped_no_dirty,1.158,0,0,1.11,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.068,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.789,0.035,3.373,0.362,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.154,0.715,2.419,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
83,326,32033,true,59,5,4.417,0.018,0,season_refresh,stage_9_sync,cursor_0,stage,3.924,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.351,0.761,0.726,31.838,0,0.101,34,2400,false,done,1,1,1,full,0,0,1,0.3748,0.1219,0.226,0.0269,0,0.1219,0.1219,0.226,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.761,12,false,false,false,0,0,0,0.371,0.023,0,0.005,0.012,0.435,0.024,cover,skipped_no_dirty,1.158,0,0,1.11,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.068,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.789,0.035,3.373,0.362,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.154,0.715,2.419,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
84,327,32123,true,59,54,53.204,0.017,0.001,refresh_climate_daily,sea_ice,cursor_4,data_core,29.809,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.193,0.742,0.688,29.776,0,0.087,31,2400,false,done,1,1,1,full,0,0,1,0.3748,0.1219,0.226,0.0269,0,0.1219,0.1219,0.226,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.761,12,false,false,false,0,0,0,0.371,0.023,0,0.005,0.012,0.435,0.024,biome,cached_full_update,7.004,380,86935,5.608,0.007,1.333,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.512,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.789,0.035,3.373,0.362,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.059,0.715,3.869,0.439,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.246,3.421,4.211,0.587,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.049,0.033,0,0.008,0,0,0,0,0,0,dirty_no_water_intersection,,
85,328,32129,true,59,1,0.629,0.009,0,season_refresh,stage_11_feedback,cursor_0,stage,0.121,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.193,0.742,0.688,29.776,0,0.087,31,2400,false,done,1,1,1,full,0,0,1,0.3748,0.1219,0.226,0.0269,0,0.1219,0.1219,0.226,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.761,12,false,false,false,0,0,0,0.371,0.023,0,0.005,0.012,0.435,0.024,biome,cached_full_update,7.004,380,86935,5.608,0.007,1.333,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.512,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.789,0.035,3.373,0.362,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.059,0.715,3.869,0.439,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.246,3.421,4.211,0.587,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.049,0.033,0,0.008,0,0,0,0,0,0,dirty_no_water_intersection,,
86,329,32213,true,59,43,43.802,0.018,0.001,refresh_climate_daily,sea_ice,cursor_4,data_core,29.345,61.76,75.096,0,,,,,,,,,,,,,,,,,,,0.21,1.54,1.323,29.307,0,0.105,33,2400,false,done,1,1,1,full,0,0,1,0.3748,0.1219,0.226,0.0269,0,0.1219,0.1219,0.226,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.761,12,false,false,false,0,0,0,0.371,0.023,0,0.005,0.012,0.435,0.024,biome,cached_full_update,7.004,380,86935,5.608,0.007,1.333,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,9.329,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.621,0.034,4.224,0.345,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.53,0.826,2.682,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
87,330,32219,true,59,1,0.806,0.007,0.001,,,,,0,61.657,75.096,0,,,,,,,,,,,,,,,,,,,0.21,1.54,1.323,29.307,0,0.105,33,2400,false,done,1,1,1,full,0,0,1,0.3748,0.1219,0.226,0.0269,0,0.1219,0.1219,0.226,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.761,12,false,false,false,0,0,0,0.371,0.023,0,0.005,0.012,0.435,0.024,biome,cached_full_update,7.004,380,86935,5.608,0.007,1.333,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,9.329,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.621,0.034,4.224,0.345,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.53,0.826,2.682,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
88,331,32316,false,59,47,45.23,1.029,0.197,refresh_climate_daily,sea_ice,cursor_4,data_core,28.84,61.657,75.096,0,0,0,policy_gated,0,0,policy_gated,0.199,1,,31.159,6,,2.321,3,,10.971,1,,0.17,0.98,0.794,28.791,0,0.152,31,2400,false,done,1,1,1,full,0,0,1,0.486,0.1704,0.278,0.0376,0,0.1704,0.1704,0.278,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,2.224,12,false,false,false,0,0,0,0.788,0.032,0,0.006,0.008,0.868,0.034,biome,cached_full_update,7.004,380,86935,5.608,0.007,1.333,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.862,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.621,0.034,4.224,0.345,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,6.109,0.826,4.601,0.64,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.079,3.654,4.114,0.28,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.025,0.017,0,0.005,0,0,0,0,0,0,dirty_no_water_intersection,,
89,332,32324,true,59,0,0.449,0.006,0.001,,,,,0,61.657,75.096,0,,,,,,,,,,,,,,,,,,,0.17,0.98,0.794,28.791,0,0.152,31,2400,false,done,1,1,1,full,0,0,1,0.486,0.1704,0.278,0.0376,0,0.1704,0.1704,0.278,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,2.224,12,false,false,false,0,0,0,0.788,0.032,0,0.006,0.008,0.868,0.034,biome,cached_full_update,7.004,380,86935,5.608,0.007,1.333,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.862,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.621,0.034,4.224,0.345,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,6.109,0.826,4.601,0.64,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.079,3.654,4.114,0.28,2400,2400,0,1,0,0,dirty_decay_one_hop,cpp,,0,0.025,0.017,0,0.005,0,0,0,0,0,0,dirty_no_water_intersection,,
