row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason
119,212,36518,true,34,31,31.395,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,22.544,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.204,0.715,0.851,4.336,0,0.05,6,2400,false,done,1,1,1,full,0.4065,0.1508,0.223,0.0327,0,0.1508,0.1508,0.223,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.553,12,false,false,false,0,0,0,0.793,0.02,0,0.002,0.007,0.844,0.022,cover,skipped_no_dirty,1.795,0,0,1.753,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
120,213,36524,true,34,1,0.325,0.004,0,,,,,0,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.204,0.715,0.851,4.336,0,0.05,6,2400,false,done,1,1,1,full,0.4065,0.1508,0.223,0.0327,0,0.1508,0.1508,0.223,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.553,12,false,false,false,0,0,0,0.793,0.02,0,0.002,0.007,0.844,0.022,cover,skipped_no_dirty,1.795,0,0,1.753,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
121,214,36732,true,34,145,144.91,0.018,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,131.776,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.195,1.076,0.833,4.276,0,0.054,6,2400,false,done,1,1,1,full,0.4065,0.1508,0.223,0.0327,0,0.1508,0.1508,0.223,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.553,12,false,false,false,0,0,0,0.793,0.02,0,0.002,0.007,0.844,0.022,cover,skipped_no_dirty,1.795,0,0,1.753,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
122,215,36735,true,34,0,0.307,0.004,0.001,,,,,0,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.195,1.076,0.833,4.276,0,0.054,6,2400,false,done,1,1,1,full,0.4065,0.1508,0.223,0.0327,0,0.1508,0.1508,0.223,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.553,12,false,false,false,0,0,0,0.793,0.02,0,0.002,0.007,0.844,0.022,cover,skipped_no_dirty,1.795,0,0,1.753,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
123,216,36935,true,34,148,148.007,0.019,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,140.733,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.262,0.988,0.813,4.479,0,0.052,7,2400,false,done,1,1,1,full,0.4065,0.1508,0.223,0.0327,0,0.1508,0.1508,0.223,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.553,12,false,false,false,0,0,0,0.793,0.02,0,0.002,0.007,0.844,0.022,cover,skipped_no_dirty,1.795,0,0,1.753,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
124,217,36967,true,34,29,29.538,0.008,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,22.55,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.239,0.879,0.817,4.407,0,0.051,6,2400,false,done,1,1,1,full,0.4065,0.1508,0.223,0.0327,0,0.1508,0.1508,0.223,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.553,12,false,false,false,0,0,0,0.793,0.02,0,0.002,0.007,0.844,0.022,cover,skipped_no_dirty,1.795,0,0,1.753,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
125,218,36971,true,34,1,0.29,0.004,0,,,,,0,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.239,0.879,0.817,4.407,0,0.051,6,2400,false,done,1,1,1,full,0.4065,0.1508,0.223,0.0327,0,0.1508,0.1508,0.223,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.553,12,false,false,false,0,0,0,0.793,0.02,0,0.002,0.007,0.844,0.022,cover,skipped_no_dirty,1.795,0,0,1.753,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
126,219,37144,true,36,124,123.623,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,116.325,148.333,393.358,0,,,,,,,,,,,,,,,,,,,0.234,0.974,0.809,4.566,0,0.057,7,2400,false,done,1,1,1,full,0.4065,0.1508,0.223,0.0327,0,0.1508,0.1508,0.223,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.553,12,false,false,false,0,0,0,0.793,0.02,0,0.002,0.007,0.844,0.022,cover,skipped_no_dirty,1.795,0,0,1.753,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
127,220,37287,false,36,140,138.234,1.467,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,130.228,148.304,393.358,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,6.277,6,,1.279,3,,130.245,1,,0.232,0.731,0.762,4.292,0,0.052,6,2400,false,done,1,1,1,full,0.4177,0.1507,0.24,0.027,0,0.1507,0.1507,0.24,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.208,12,false,false,false,0,0,0,0.42,0.022,0,0.003,0.007,0.476,0.024,cover,skipped_no_dirty,1.795,0,0,1.753,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
128,221,37291,true,36,0,0.299,0.005,0,,,,,0,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.232,0.731,0.762,4.292,0,0.052,6,2400,false,done,1,1,1,full,0.4177,0.1507,0.24,0.027,0,0.1507,0.1507,0.24,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.208,12,false,false,false,0,0,0,0.42,0.022,0,0.003,0.007,0.476,0.024,cover,skipped_no_dirty,1.795,0,0,1.753,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
129,222,37352,true,36,31,31.212,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,22.43,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.25,0.725,0.853,4.333,0,0.05,6,2400,false,done,1,1,1,full,0.4177,0.1507,0.24,0.027,0,0.1507,0.1507,0.24,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.208,12,false,false,false,0,0,0,0.42,0.022,0,0.003,0.007,0.476,0.024,cover,skipped_no_dirty,1.849,0,0,1.807,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
130,223,37371,true,36,0,0.405,0.005,0,,,,,0,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.25,0.725,0.853,4.333,0,0.05,6,2400,false,done,1,1,1,full,0.4177,0.1507,0.24,0.027,0,0.1507,0.1507,0.24,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.208,12,false,false,false,0,0,0,0.42,0.022,0,0.003,0.007,0.476,0.024,cover,skipped_no_dirty,1.849,0,0,1.807,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
131,224,37539,true,36,118,118.709,0.018,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,111.411,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.267,1.045,0.854,4.364,0,0.051,7,2400,false,done,1,1,1,full,0.4177,0.1507,0.24,0.027,0,0.1507,0.1507,0.24,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.208,12,false,false,false,0,0,0,0.42,0.022,0,0.003,0.007,0.476,0.024,cover,skipped_no_dirty,1.849,0,0,1.807,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
132,225,37677,false,36,134,133.109,1.43,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,124.222,148.304,393.358,0,0,0,policy_gated,0,0,policy_gated,0.375,1,,6.565,6,,1.478,3,,124.238,1,,0.233,0.956,0.818,4.294,0,0.055,7,2400,false,done,1,1,1,full,0.4897,0.2299,0.232,0.0278,0,0.2299,0.2299,0.232,0.004,0.002,0.001,0,0,0,0,0.0045,0.0257,0,0,0.0186,1.405,12,true,true,true,0,0,0,0.425,0.142,0,0.002,0.007,0.601,0.025,cover,skipped_no_dirty,1.849,0,0,1.807,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
133,226,37696,true,36,1,0.413,0.007,0,,,,,0,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.233,0.956,0.818,4.294,0,0.055,7,2400,false,done,1,1,1,full,0.4897,0.2299,0.232,0.0278,0,0.2299,0.2299,0.232,0.004,0.002,0.001,0,0,0,0,0.0045,0.0257,0,0,0.0186,1.405,12,true,true,true,0,0,0,0.425,0.142,0,0.002,0.007,0.601,0.025,cover,skipped_no_dirty,1.849,0,0,1.807,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
134,227,37770,true,36,32,32.312,0.011,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,20.857,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.225,0.681,0.725,3.93,0,0.05,6,2400,false,done,1,1,1,full,0.4897,0.2299,0.232,0.0278,0,0.2299,0.2299,0.232,0.004,0.002,0.001,0,0,0,0,0.0045,0.0257,0,0,0.0186,1.405,12,true,true,true,0,0,0,0.425,0.142,0,0.002,0.007,0.601,0.025,cover,skipped_no_dirty,1.77,0,0,1.726,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
135,228,37788,true,36,0,0.375,0.004,0.001,,,,,0,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.225,0.681,0.725,3.93,0,0.05,6,2400,false,done,1,1,1,full,0.4897,0.2299,0.232,0.0278,0,0.2299,0.2299,0.232,0.004,0.002,0.001,0,0,0,0,0.0045,0.0257,0,0,0.0186,1.405,12,true,true,true,0,0,0,0.425,0.142,0,0.002,0.007,0.601,0.025,cover,skipped_no_dirty,1.77,0,0,1.726,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
136,229,37962,true,36,124,124.577,0.018,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,116.132,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.226,0.989,0.813,4.467,0,0.049,7,2400,false,done,1,1,1,full,0.4897,0.2299,0.232,0.0278,0,0.2299,0.2299,0.232,0.004,0.002,0.001,0,0,0,0,0.0045,0.0257,0,0,0.0186,1.405,12,true,true,true,0,0,0,0.425,0.142,0,0.002,0.007,0.601,0.025,cover,skipped_no_dirty,1.77,0,0,1.726,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
137,230,38101,false,36,136,133.872,1.32,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,125.828,148.304,393.358,0,0,0,policy_gated,0,0,policy_gated,0.168,1,,6.182,6,,1.229,3,,125.845,1,,0.186,0.857,0.793,4.096,0,0.048,6,2400,false,done,1,1,1,full,0.4199,0.1514,0.241,0.0275,0,0.1514,0.1514,0.241,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.159,12,false,false,false,0,0,0,0.389,0.022,0,0.003,0.006,0.442,0.022,cover,skipped_no_dirty,1.77,0,0,1.726,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
138,231,38139,true,36,35,34.662,0.013,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,20.636,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.195,0.789,0.827,4.155,0,0.048,7,2400,false,done,1,1,1,full,0.4199,0.1514,0.241,0.0275,0,0.1514,0.1514,0.241,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.159,12,false,false,false,0,0,0,0.389,0.022,0,0.003,0.006,0.442,0.022,cover,skipped_no_dirty,1.505,0,0,1.471,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
139,232,38142,true,28,0,0.269,0.003,0.001,,,,,0,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.195,0.789,0.827,4.155,0,0.048,7,2400,false,done,1,1,1,full,0.4199,0.1514,0.241,0.0275,0,0.1514,0.1514,0.241,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.159,12,false,false,false,0,0,0,0.389,0.022,0,0.003,0.006,0.442,0.022,cover,skipped_no_dirty,1.505,0,0,1.471,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
140,233,38288,true,28,117,117.145,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,110.393,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.259,0.921,0.806,4.06,0,0.048,7,2400,false,done,1,1,1,full,0.4199,0.1514,0.241,0.0275,0,0.1514,0.1514,0.241,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.159,12,false,false,false,0,0,0,0.389,0.022,0,0.003,0.006,0.442,0.022,cover,skipped_no_dirty,1.505,0,0,1.471,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
141,234,38420,true,28,129,129.021,0.015,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,122.452,148.304,393.358,0,,,,,,,,,,,,,,,,,,,0.236,0.81,0.8,4.023,0,0.049,7,2400,false,done,1,1,1,full,0.4199,0.1514,0.241,0.0275,0,0.1514,0.1514,0.241,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.159,12,false,false,false,0,0,0,0.389,0.022,0,0.003,0.006,0.442,0.022,cover,skipped_no_dirty,1.505,0,0,1.471,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
