row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_climate_pa_pushed_cells,bd_climate_pa_total_cells,bd_climate_pa_push_ratio,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_dirty_reason,bd_dynamic_visual_atlas_dirty_noop,bd_dynamic_visual_atlas_dirty_mask_available,bd_dynamic_visual_atlas_dirty_source,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_cpp_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
93,275,26453,true,60,1,0.408,0.007,0,,,,,0,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.195,0.786,0.786,5.118,0,0.108,7,2400,false,done,1,1,1,full,0,0,1,0.4084,0.1637,0.217,0.0277,0,0.1637,0.1637,0.217,0.002,0.001,0,0,0,0,0,0,0,0,0,0,1.319,12,false,false,false,0,0,0,0.352,0.018,0,0.003,0.01,0.404,0.021,cover,skipped_no_dirty,1.709,0,0,1.65,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,15.323,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.514,0.032,4.959,0.456,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,9.126,0.832,7.679,0.529,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,11.496,4.198,6.858,0.348,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.025,0.016,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
94,276,26520,true,60,18,17.548,0.019,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,11.034,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.162,0.872,0.786,3.568,0,0.052,5,2400,false,done,1,1,1,full,0,0,1,0.4084,0.1637,0.217,0.0277,0,0.1637,0.1637,0.217,0.002,0.001,0,0,0,0,0,0,0,0,0,0,1.319,12,false,false,false,0,0,0,0.352,0.018,0,0.003,0.01,0.404,0.021,cover,skipped_no_dirty,1.709,0,0,1.65,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,10.962,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.067,0.031,4.643,0.329,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,4.805,0.725,4.04,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
95,277,26553,true,60,1,0.537,0.007,0,season_refresh,rain_shadow,cursor_0,micro,0.135,26.418,217.587,0,,,,,,,,,,,,,,,,,,,0.162,0.872,0.786,3.568,0,0.052,5,2400,false,done,1,1,1,full,0,0,1,0.4084,0.1637,0.217,0.0277,0,0.1637,0.1637,0.217,0.002,0.001,0,0,0,0,0,0,0,0,0,0,1.319,12,false,false,false,0,0,0,0.352,0.018,0,0.003,0.01,0.404,0.021,cover,skipped_no_dirty,1.709,0,0,1.65,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,10.962,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.067,0.031,4.643,0.329,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,4.805,0.725,4.04,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
96,278,26639,true,60,37,36.529,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,19.204,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.203,0.714,0.728,3.898,0,0.081,6,2400,false,done,1,1,1,full,0,0,1,0.4084,0.1637,0.217,0.0277,0,0.1637,0.1637,0.217,0.002,0.001,0,0,0,0,0,0,0,0,0,0,1.319,12,false,false,false,0,0,0,0.352,0.018,0,0.003,0.01,0.404,0.021,cover,skipped_no_dirty,1.709,0,0,1.65,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,19.099,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.067,0.031,4.643,0.329,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,8.431,0.725,7.042,0.583,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,15.269,6.785,8.03,0.355,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.026,0.015,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
97,279,26652,true,60,2,1.951,0.018,0,season_refresh,stage_3_river,cursor_0,micro,1.451,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.203,0.714,0.728,3.898,0,0.081,6,2400,false,done,1,1,1,full,0,0,1,0.4084,0.1637,0.217,0.0277,0,0.1637,0.1637,0.217,0.002,0.001,0,0,0,0,0,0,0,0,0,0,1.319,12,false,false,false,0,0,0,0.352,0.018,0,0.003,0.01,0.404,0.021,cover,skipped_no_dirty,1.709,0,0,1.65,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,19.099,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.067,0.031,4.643,0.329,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,8.431,0.725,7.042,0.583,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,15.269,6.785,8.03,0.355,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.026,0.015,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
98,280,26735,false,60,33,31.973,1.086,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,12.297,26.458,217.587,0,12.268,1,,0,0,policy_gated,0,0,policy_gated,5.112,6,,1.804,3,,12.312,1,,0.188,0.555,0.616,3.467,0,0.075,5,2400,false,done,1,1,1,full,0,0,1,0.365,0.1205,0.216,0.0285,0,0.1205,0.1205,0.216,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.715,12,false,false,false,0,0,0,0.359,0.02,0,0.004,0.014,0.422,0.025,cover,skipped_no_dirty,1.709,0,0,1.65,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.221,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.612,0.037,5.125,0.385,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.41,0.902,4.443,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
99,281,26744,true,60,2,1.976,0.012,0,season_refresh,stage_5_shrubland,cursor_0,stage,1.533,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.188,0.555,0.616,3.467,0,0.075,5,2400,false,done,1,1,1,full,0,0,1,0.365,0.1205,0.216,0.0285,0,0.1205,0.1205,0.216,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.715,12,false,false,false,0,0,0,0.359,0.02,0,0.004,0.014,0.422,0.025,cover,skipped_no_dirty,1.709,0,0,1.65,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.221,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.612,0.037,5.125,0.385,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.41,0.902,4.443,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
100,282,26824,true,60,22,21.621,0.013,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,13.068,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.203,0.604,0.653,3.729,0,0.075,5,2400,false,done,1,1,1,full,0,0,1,0.365,0.1205,0.216,0.0285,0,0.1205,0.1205,0.216,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.715,12,false,false,false,0,0,0,0.359,0.02,0,0.004,0.014,0.422,0.025,cover,skipped_no_dirty,1.013,0,0,0.972,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,12.974,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.612,0.037,5.125,0.385,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,8.007,0.902,6.664,0.324,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,10.239,3.299,6.497,0.371,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.022,0.013,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
101,283,26854,true,60,2,2.164,0.012,0.001,season_refresh,stage_7_glacier,cursor_0,stage,1.72,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.203,0.604,0.653,3.729,0,0.075,5,2400,false,done,1,1,1,full,0,0,1,0.365,0.1205,0.216,0.0285,0,0.1205,0.1205,0.216,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.715,12,false,false,false,0,0,0,0.359,0.02,0,0.004,0.014,0.422,0.025,cover,skipped_no_dirty,1.013,0,0,0.972,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,12.974,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.612,0.037,5.125,0.385,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,8.007,0.902,6.664,0.324,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,10.239,3.299,6.497,0.371,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.022,0.013,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
102,284,26921,true,60,19,18.91,0.017,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,10.822,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.202,0.685,0.669,3.528,0,0.055,5,2400,false,done,1,1,1,full,0,0,1,0.365,0.1205,0.216,0.0285,0,0.1205,0.1205,0.216,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.715,12,false,false,false,0,0,0,0.359,0.02,0,0.004,0.014,0.422,0.025,cover,skipped_no_dirty,1.013,0,0,0.972,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,10.751,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,4.727,0.029,4.309,0.327,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,4.982,0.708,4.224,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
103,285,26956,true,60,4,4.112,0.014,0,season_refresh,stage_9_sync,cursor_0,stage,3.647,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.202,0.685,0.669,3.528,0,0.055,5,2400,false,done,1,1,1,full,0,0,1,0.365,0.1205,0.216,0.0285,0,0.1205,0.1205,0.216,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.715,12,false,false,false,0,0,0,0.359,0.02,0,0.004,0.014,0.422,0.025,cover,skipped_no_dirty,1.013,0,0,0.972,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,10.751,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,4.727,0.029,4.309,0.327,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,4.982,0.708,4.224,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
104,286,27038,true,60,36,35.787,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,13.91,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.204,0.757,0.69,3.496,0,0.053,6,2400,false,done,1,1,1,full,0,0,1,0.365,0.1205,0.216,0.0285,0,0.1205,0.1205,0.216,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.715,12,false,false,false,0,0,0,0.359,0.02,0,0.004,0.014,0.422,0.025,biome,cached_full_update,15.884,1427,327808,14.48,0.006,1.361,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,13.809,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,4.727,0.029,4.309,0.327,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,7.646,0.708,6.339,0.507,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,10.968,3.719,6.659,0.49,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.023,0.014,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
105,287,27048,true,59,1,0.519,0.008,0,season_refresh,stage_11_feedback,cursor_0,stage,0.107,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.204,0.757,0.69,3.496,0,0.053,6,2400,false,done,1,1,1,full,0,0,1,0.365,0.1205,0.216,0.0285,0,0.1205,0.1205,0.216,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.715,12,false,false,false,0,0,0,0.359,0.02,0,0.004,0.014,0.422,0.025,biome,cached_full_update,15.884,1427,327808,14.48,0.006,1.361,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,13.809,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,4.727,0.029,4.309,0.327,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,7.646,0.708,6.339,0.507,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,10.968,3.719,6.659,0.49,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.023,0.014,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
106,288,27126,false,59,24,21.896,1.724,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,13.223,26.458,217.587,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,6.261,6,,1.809,3,,13.242,1,,0.204,0.762,0.708,4.231,0,0.102,6,2400,false,done,1,1,1,full,0,0,1,0.376,0.118,0.226,0.032,0,0.118,0.118,0.226,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.721,12,false,false,false,0,0,0,0.616,0.023,0,0.004,0.011,0.681,0.027,biome,cached_full_update,15.884,1427,327808,14.48,0.006,1.361,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,13.112,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.188,0.037,4.72,0.362,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,6.663,0.821,5.758,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
107,289,27153,true,59,1,0.573,0.012,0,,,,,0,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.204,0.762,0.708,4.231,0,0.102,6,2400,false,done,1,1,1,full,0,0,1,0.376,0.118,0.226,0.032,0,0.118,0.118,0.226,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.721,12,false,false,false,0,0,0,0.616,0.023,0,0.004,0.011,0.681,0.027,biome,cached_full_update,15.884,1427,327808,14.48,0.006,1.361,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,13.112,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.188,0.037,4.72,0.362,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,6.663,0.821,5.758,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
108,290,27225,true,59,22,22.001,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,13.921,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.211,0.683,0.696,4.253,0,0.079,6,2400,false,done,1,1,1,full,0,0,1,0.376,0.118,0.226,0.032,0,0.118,0.118,0.226,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.721,12,false,false,false,0,0,0,0.616,0.023,0,0.004,0.011,0.681,0.027,cover,skipped_no_dirty,1.393,0,0,1.341,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,13.818,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.188,0.037,4.72,0.362,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,9.37,0.821,7.96,0.477,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,10.937,3.508,7.006,0.34,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.025,0.016,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
109,291,27252,true,59,0,0.413,0.006,0,,,,,0,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.211,0.683,0.696,4.253,0,0.079,6,2400,false,done,1,1,1,full,0,0,1,0.376,0.118,0.226,0.032,0,0.118,0.118,0.226,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.721,12,false,false,false,0,0,0,0.616,0.023,0,0.004,0.011,0.681,0.027,cover,skipped_no_dirty,1.393,0,0,1.341,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,13.818,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.188,0.037,4.72,0.362,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,9.37,0.821,7.96,0.477,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,10.937,3.508,7.006,0.34,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.025,0.016,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
110,292,27322,true,59,20,19.794,0.02,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,12.777,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.205,0.859,1.122,3.986,0,0.079,7,2400,false,done,1,1,1,full,0,0,1,0.376,0.118,0.226,0.032,0,0.118,0.118,0.226,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.721,12,false,false,false,0,0,0,0.616,0.023,0,0.004,0.011,0.681,0.027,cover,skipped_no_dirty,1.393,0,0,1.341,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.695,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.505,0.032,5.077,0.326,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,6.087,0.82,5.207,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
111,293,27370,true,59,0,0.404,0.005,0,,,,,0,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.205,0.859,1.122,3.986,0,0.079,7,2400,false,done,1,1,1,full,0,0,1,0.376,0.118,0.226,0.032,0,0.118,0.118,0.226,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.721,12,false,false,false,0,0,0,0.616,0.023,0,0.004,0.011,0.681,0.027,cover,skipped_no_dirty,1.393,0,0,1.341,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.695,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.505,0.032,5.077,0.326,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,6.087,0.82,5.207,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
112,294,27432,true,59,21,20.954,0.016,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,14.312,26.458,217.587,0,,,,,,,,,,,,,,,,,,,0.207,0.772,1.119,3.734,0,0.09,6,2400,false,done,1,1,1,full,0,0,1,0.376,0.118,0.226,0.032,0,0.118,0.118,0.226,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.721,12,false,false,false,0,0,0,0.616,0.023,0,0.004,0.011,0.681,0.027,cover,skipped_no_dirty,1.393,0,0,1.341,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,14.217,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.505,0.032,5.077,0.326,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,9.153,0.82,7.649,0.588,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,10.97,3.567,7.017,0.3,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.022,0.014,0,0.006,0,0,0,0,0,0,dirty_no_water_intersection,,
