row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_dirty_reason,bd_dynamic_visual_atlas_dirty_noop,bd_dynamic_visual_atlas_dirty_mask_available,bd_dynamic_visual_atlas_dirty_source,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_cpp_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
136,742,90581,true,60,0,0.377,0.005,0,,,,,0,49.788,56.259,0,,,,,,,,,,,,,,,,,,,0.209,0.984,0.815,3.728,0,0.1,6,2400,false,done,1,1,1,full,0.4165,0.119,0.264,0.0335,0,0.119,0.119,0.264,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.579,12,false,false,false,0,0,0,0.742,0.021,0,0.004,0.009,0.797,0.021,cover,skipped_no_dirty,1.211,0,0,1.165,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,36.965,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.547,0.03,18.045,0.419,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.376,0.808,16.494,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
137,743,90673,true,60,42,42.656,0.016,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,36.441,49.788,56.259,0,,,,,,,,,,,,,,,,,,,0.193,0.853,0.787,3.591,0,0.068,5,2400,false,done,1,1,1,full,0.4165,0.119,0.264,0.0335,0,0.119,0.119,0.264,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.579,12,false,false,false,0,0,0,0.742,0.021,0,0.004,0.009,0.797,0.021,cover,skipped_no_dirty,1.211,0,0,1.165,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,36.329,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.547,0.03,18.045,0.419,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,25.055,0.808,23.76,0.375,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,28.476,3.6,24.356,0.419,2400,0,5,0,0,0,0.028,0.018,0,0.008,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
138,744,90683,true,60,0,0.38,0.005,0.001,,,,,0,49.788,56.259,0,,,,,,,,,,,,,,,,,,,0.193,0.853,0.787,3.591,0,0.068,5,2400,false,done,1,1,1,full,0.4165,0.119,0.264,0.0335,0,0.119,0.119,0.264,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.579,12,false,false,false,0,0,0,0.742,0.021,0,0.004,0.009,0.797,0.021,cover,skipped_no_dirty,1.211,0,0,1.165,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,36.329,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.547,0.03,18.045,0.419,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,25.055,0.808,23.76,0.375,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,28.476,3.6,24.356,0.419,2400,0,5,0,0,0,0.028,0.018,0,0.008,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
139,745,90797,false,60,66,65.501,1.173,0.249,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,41.038,50.106,64.909,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,22.365,6,,1.489,3,,41.055,1,,0.195,0.885,0.77,20.185,0,0.087,22,2400,false,done,1,1,1,full,0.43,0.171,0.23,0.029,0,0.171,0.171,0.23,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.425,12,false,false,false,0,0,0,0.405,0.015,0,0.003,0.011,0.455,0.021,cover,skipped_no_dirty,1.211,0,0,1.165,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,40.951,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.28,0.029,19.861,0.315,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,19.604,0.757,18.756,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
140,746,90804,true,60,0,0.413,0.006,0,,,,,0,50.106,64.909,0,,,,,,,,,,,,,,,,,,,0.195,0.885,0.77,20.185,0,0.087,22,2400,false,done,1,1,1,full,0.43,0.171,0.23,0.029,0,0.171,0.171,0.23,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.425,12,false,false,false,0,0,0,0.405,0.015,0,0.003,0.011,0.455,0.021,cover,skipped_no_dirty,1.211,0,0,1.165,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,40.951,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.28,0.029,19.861,0.315,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,19.604,0.757,18.756,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
141,747,90872,true,60,57,56.926,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,47.293,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.268,0.99,1.141,4.589,0,0.081,7,2400,false,done,1,1,1,full,0.43,0.171,0.23,0.029,0,0.171,0.171,0.23,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.425,12,false,false,false,0,0,0,0.405,0.015,0,0.003,0.011,0.455,0.021,cover,skipped_no_dirty,1.642,0,0,1.589,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,47.177,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.28,0.029,19.861,0.315,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,29.013,0.757,27.687,0.413,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,37.576,3.89,33.124,0.441,2400,0,5,0,0,0,0.029,0.019,0,0.007,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
142,748,90884,true,60,1,0.39,0.005,0,,,,,0,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.268,0.99,1.141,4.589,0,0.081,7,2400,false,done,1,1,1,full,0.43,0.171,0.23,0.029,0,0.171,0.171,0.23,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.425,12,false,false,false,0,0,0,0.405,0.015,0,0.003,0.011,0.455,0.021,cover,skipped_no_dirty,1.642,0,0,1.589,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,47.177,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.28,0.029,19.861,0.315,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,29.013,0.757,27.687,0.413,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,37.576,3.89,33.124,0.441,2400,0,5,0,0,0,0.029,0.019,0,0.007,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
143,749,90959,true,60,45,45.772,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,39.467,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.192,0.858,0.787,3.683,0,0.075,6,2400,false,done,1,1,1,full,0.43,0.171,0.23,0.029,0,0.171,0.171,0.23,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.425,12,false,false,false,0,0,0,0.405,0.015,0,0.003,0.011,0.455,0.021,cover,skipped_no_dirty,1.642,0,0,1.589,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,39.39,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.061,0.043,19.357,0.518,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,18.213,0.785,17.334,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
144,750,90967,true,60,0,0.655,0.006,0,,,,,0,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.192,0.858,0.787,3.683,0,0.075,6,2400,false,done,1,1,1,full,0.43,0.171,0.23,0.029,0,0.171,0.171,0.23,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.425,12,false,false,false,0,0,0,0.405,0.015,0,0.003,0.011,0.455,0.021,cover,skipped_no_dirty,1.642,0,0,1.589,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,39.39,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.061,0.043,19.357,0.518,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,18.213,0.785,17.334,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
145,751,91056,true,60,42,42.007,0.015,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,35.812,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.171,0.794,0.724,3.473,0,0.065,5,2400,false,done,1,1,1,full,0.43,0.171,0.23,0.029,0,0.171,0.171,0.23,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.425,12,false,false,false,0,0,0,0.405,0.015,0,0.003,0.011,0.455,0.021,cover,skipped_no_dirty,1.642,0,0,1.589,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,35.718,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.061,0.043,19.357,0.518,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,25.558,0.785,24.245,0.401,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,28.215,3.666,24.047,0.41,2400,0,5,0,0,0,0.025,0.016,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
146,752,91071,true,58,0,0.416,0.006,0,,,,,0,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.171,0.794,0.724,3.473,0,0.065,5,2400,false,done,1,1,1,full,0.43,0.171,0.23,0.029,0,0.171,0.171,0.23,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.425,12,false,false,false,0,0,0,0.405,0.015,0,0.003,0.011,0.455,0.021,cover,skipped_no_dirty,1.642,0,0,1.589,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,35.718,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.061,0.043,19.357,0.518,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,25.558,0.785,24.245,0.401,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,28.215,3.666,24.047,0.41,2400,0,5,0,0,0,0.025,0.016,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
147,753,91168,false,58,51,49.536,1.037,0.184,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,40.491,50.681,64.909,0,0,0,policy_gated,0,0,policy_gated,2.515,1,,5.006,6,,1.038,3,,40.505,1,,0.172,0.72,0.601,3.28,0,0.051,5,2400,false,done,1,1,1,full,0.3499,0.1157,0.207,0.0272,0,0.1157,0.1157,0.207,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,0.98,12,false,false,false,0,0,0,0.329,0.015,0,0.003,0.009,0.373,0.017,cover,skipped_no_dirty,1.642,0,0,1.589,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,40.414,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.909,0.028,18.388,0.413,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,20.49,0.836,19.57,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
148,754,91182,true,58,1,0.479,0.009,0,,,,,0,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.172,0.72,0.601,3.28,0,0.051,5,2400,false,done,1,1,1,full,0.3499,0.1157,0.207,0.0272,0,0.1157,0.1157,0.207,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,0.98,12,false,false,false,0,0,0,0.329,0.015,0,0.003,0.009,0.373,0.017,cover,skipped_no_dirty,1.642,0,0,1.589,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,40.414,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.909,0.028,18.388,0.413,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,20.49,0.836,19.57,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
149,755,91273,true,58,47,47.284,0.017,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,39.313,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.174,0.706,0.635,3.535,0,0.056,5,2400,false,done,1,1,1,full,0.3499,0.1157,0.207,0.0272,0,0.1157,0.1157,0.207,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,0.98,12,false,false,false,0,0,0,0.329,0.015,0,0.003,0.009,0.373,0.017,cover,skipped_no_dirty,1.209,0,0,1.16,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,39.205,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.909,0.028,18.388,0.413,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,29.032,0.836,27.567,0.513,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,30.472,3.689,26.19,0.474,2400,0,5,0,0,0,0.031,0.022,0,0.007,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
150,756,91280,true,58,0,0.402,0.006,0,,,,,0,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.174,0.706,0.635,3.535,0,0.056,5,2400,false,done,1,1,1,full,0.3499,0.1157,0.207,0.0272,0,0.1157,0.1157,0.207,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,0.98,12,false,false,false,0,0,0,0.329,0.015,0,0.003,0.009,0.373,0.017,cover,skipped_no_dirty,1.209,0,0,1.16,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,39.205,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.909,0.028,18.388,0.413,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,29.032,0.836,27.567,0.513,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,30.472,3.689,26.19,0.474,2400,0,5,0,0,0,0.031,0.022,0,0.007,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
151,757,91370,true,58,46,46.144,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,39.484,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.164,0.801,0.783,3.966,0,0.09,6,2400,false,done,1,1,1,full,0.3499,0.1157,0.207,0.0272,0,0.1157,0.1157,0.207,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,0.98,12,false,false,false,0,0,0,0.329,0.015,0,0.003,0.009,0.373,0.017,cover,skipped_no_dirty,1.209,0,0,1.16,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,39.406,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.715,0.033,20.12,0.49,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.256,0.816,16.364,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
152,758,91380,true,58,0,0.385,0.007,0,,,,,0,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.164,0.801,0.783,3.966,0,0.09,6,2400,false,done,1,1,1,full,0.3499,0.1157,0.207,0.0272,0,0.1157,0.1157,0.207,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,0.98,12,false,false,false,0,0,0,0.329,0.015,0,0.003,0.009,0.373,0.017,cover,skipped_no_dirty,1.209,0,0,1.16,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,39.406,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.715,0.033,20.12,0.49,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.256,0.816,16.364,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
153,759,91474,true,58,46,46.228,0.014,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,35.218,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.188,0.814,0.921,3.428,0,0.048,5,2400,false,done,1,1,1,full,0.3499,0.1157,0.207,0.0272,0,0.1157,0.1157,0.207,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,0.98,12,false,false,false,0,0,0,0.329,0.015,0,0.003,0.009,0.373,0.017,cover,skipped_no_dirty,1.209,0,0,1.16,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,35.13,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.715,0.033,20.12,0.49,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,24.306,0.816,23.08,0.312,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,27.946,3.41,24.118,0.324,2400,0,5,0,0,0,0.021,0.014,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
154,760,91480,true,58,0,0.374,0.005,0,,,,,0,50.681,64.909,0,,,,,,,,,,,,,,,,,,,0.188,0.814,0.921,3.428,0,0.048,5,2400,false,done,1,1,1,full,0.3499,0.1157,0.207,0.0272,0,0.1157,0.1157,0.207,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,0.98,12,false,false,false,0,0,0,0.329,0.015,0,0.003,0.009,0.373,0.017,cover,skipped_no_dirty,1.209,0,0,1.16,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,35.13,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.715,0.033,20.12,0.49,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,24.306,0.816,23.08,0.312,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,27.946,3.41,24.118,0.324,2400,0,5,0,0,0,0.021,0.014,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
155,761,91572,false,58,44,42.674,1.13,0.175,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,35.808,50.681,64.909,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,5.341,6,,1.051,3,,35.821,1,,0.189,0.838,0.699,3.367,0,0.052,5,2400,false,done,1,1,1,full,0.3355,0.1123,0.199,0.0242,0,0.1123,0.1123,0.199,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,0.985,12,false,false,false,0,0,0,0.321,0.016,0,0.003,0.01,0.374,0.024,cover,skipped_no_dirty,1.209,0,0,1.16,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,35.735,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,17.82,0.027,17.357,0.389,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,16.918,0.752,16.108,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
