epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures
1802,1804,1804,false,trade_planning,65535,1804,1804,3010,2400,120,261,5695,0,162614,0,194817,158,773,78981117,1266428270,26140422,496284278,267770653,496284278,9548563482,536932923,341750,2185,310,1875,248000,93750,0,0,0,3248685,0,4721997,7430337,-2708340,493,52932226762,13901857040,9011774487,485678,7561746776,9011288809,77340102184,65563587,36589415,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11874,11874,32,48,594,0,0,initial_topology_capture,48,72,0,11155792,33,74895,46531,23374,10454,9420,1034,252,16763,0,0,178,0,0,63,27,13,0,562523275264,14520318939,0,0,0,61750,25,21,16,11,7,25,0,145,1,204,0,16812648,166492198,118846192,47646006,10514701335,1803,986,6050,41892,2755,83,5,0,3204,0,3,0,15055444805,126195,86764,15184,0,73615717,0,440,165,19,140,64,0,42,57,0,24,0
1803,1805,1805,false,trade_planning,65535,1805,1805,3014,2400,120,261,5694,0,164651,0,173441,158,200,100660723,1357985751,7831441,519119625,204979496,519119625,10310622421,365300802,772800,10341,341,10000,272800,500000,0,0,0,6097435,0,5199524,9763653,-4564129,485,35981415153,32498529019,9945094572,545753,5140202250,9944548819,73415327904,81173727,38699710,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11377,0,0,595,0,0,initial_topology_capture,0,0,0,11159770,33,74923,46547,23383,10454,9420,1034,252,16779,0,0,178,0,0,68,9,4,0,562519080960,17308163895,0,0,0,49500,18,18,8,7,8,18,0,164,0,196,0,9972998,185911445,146789825,39121620,7450115471,1804,229,6054,41910,2759,83,5,0,3204,0,3,0,10256458480,4039,2753,482,0,73618126,0,431,166,21,153,1,1340,40,35,0,7,0
1804,1806,1806,false,trade_planning,65535,1806,1806,3020,2400,120,261,5694,0,134288,0,159968,135,339,77496212,982662494,27816034,404359985,135374095,404359985,9628157110,516058093,510900,6498,248,6250,198400,312500,0,0,0,4118958,15377,5266223,9273964,-4007741,455,51373320023,25684292417,9112261394,673277,7339045815,9111588117,52689005255,55597714,66822591,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11377,0,955,595,0,0,initial_topology_capture,955,2330,0,11159770,33,74923,46547,23383,10454,9420,1034,252,16779,0,0,178,0,0,59,0,9,0,562477137920,0,0,0,0,31750,14,13,13,5,3,14,0,155,2,204,0,14579537,167375924,115823421,51552503,10924186471,1805,0,6047,41924,2752,83,5,0,3204,0,3,0,14663985124,3519723,48,217,0,73617960,0,405,143,9,132,0,0,42,42,0,0,0
1805,1807,1807,false,trade_planning,65535,1807,1807,3023,2400,120,261,5693,0,147444,0,146566,134,257,68839116,1114045492,10523865,467078637,199057323,467078637,9440285523,529259213,1723200,30279,279,30000,223200,1500000,0,0,0,6973847,0,5428968,9658534,-4229566,442,44628411751,29543968980,8909732531,429421,6375487482,8909303110,58340383069,58487300,34985335,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11377,11377,0,41,595,0,0,initial_topology_capture,41,74,0,11159770,33,74923,46547,23383,10454,9420,1034,252,16779,0,0,178,0,0,51,0,8,0,562464555008,0,0,0,0,41750,19,18,11,6,2,19,0,157,0,196,0,18207306,144292051,103597185,40694866,15854618656,1806,0,6060,41945,2762,72,5,0,3218,0,3,0,12644408736,5810,0,720,0,73617240,0,400,157,7,143,2,0,38,27,0,0,0
1806,1808,1808,false,trade_planning,65535,1808,1808,3022,2400,120,261,5693,0,146342,0,169930,130,366,68409176,1082318028,11509027,461193270,162757267,461193270,11465221023,580278762,466750,4685,310,4375,248000,218750,0,0,0,4620455,0,6094828,11295660,-5200832,441,42405192622,21245053211,10887125673,2650162,6057884751,10884475511,37847710418,53764024,41442107,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11377,11377,32,41,595,0,0,initial_topology_capture,41,74,0,11172642,33,74985,46597,23416,10457,9423,1034,252,16805,0,0,178,0,0,73,33,11,0,562489720832,3170061304,0,0,0,78250,29,27,6,2,4,29,0,148,0,214,0,27126347,149612197,101648922,47963275,8612878891,1807,989,6039,41960,2744,72,5,0,3215,0,3,0,12072000339,4374508,0,0,0,73617240,0,389,140,15,118,37,0,40,49,0,17,0
1807,1809,1809,false,trade_planning,65535,1809,1809,3026,2400,120,261,5693,0,170180,0,186795,143,599,70943038,1409849051,41033120,531154591,309689717,531154591,10770488111,561004925,341750,2185,310,1875,248000,93750,0,0,0,3248685,0,4998874,7412455,-2413581,489,53707730635,31268799258,10209842264,700828,7672533039,10209141436,73960811285,66584846,21094435,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11870,0,0,596,0,0,initial_topology_capture,0,0,0,11173619,33,74992,46601,23416,10457,9423,1034,252,16808,0,0,178,0,0,63,0,10,0,562489720832,0,0,0,0,83250,36,31,12,7,10,36,0,166,0,232,0,69505510,151516503,106699148,44817355,7339724050,1808,0,6040,41974,2743,72,5,0,3217,0,3,0,15269143654,2479,0,15184,0,73602056,0,428,149,17,139,8,846,56,32,0,4,0
1808,1810,1810,false,trade_planning,65535,1810,1810,3026,2400,120,261,5692,0,162129,0,175863,139,239,83936268,1080278781,9659513,511590538,120651036,511590538,9613099061,224464003,772800,10341,341,10000,272800,500000,0,0,0,6097435,0,6119023,9320445,-3201422,479,36915161360,16275562173,9388417126,554868,5273594570,9387862258,61995949735,75168029,24630065,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11870,0,889,596,0,0,initial_topology_capture,889,2255,0,11173619,33,74992,46601,23416,10457,9423,1034,252,16808,0,0,178,0,0,50,0,13,0,562498109440,0,0,0,0,83750,30,28,14,10,4,30,0,154,1,223,0,16948619,161827392,125074037,36753355,5054624835,1809,0,6048,41997,2750,72,5,0,3218,0,3,0,10518177272,52466,0,482,0,73601574,0,431,167,12,151,21,0,34,29,0,0,0
1809,1811,1811,false,trade_planning,65535,1811,1811,3018,2400,120,261,5691,0,130636,0,163500,119,239,65624057,928850154,85501490,392956162,182057346,392956162,10393731978,640707122,510900,6498,248,6250,198400,312500,0,0,0,4134335,0,4691296,7543139,-2851843,463,51752981362,26976386730,9752936280,422324,7393283150,9752513956,37208749290,54523946,30440621,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11870,0,2095,596,0,0,initial_topology_capture,2095,4349,0,11173619,33,74992,46601,23416,10457,9423,1034,252,16808,0,0,178,0,0,49,0,1,0,562514886656,0,0,0,0,84500,31,30,18,9,4,31,0,143,0,223,0,33630157,130877510,97486014,33391496,2404553910,1810,0,6055,42016,2755,72,5,0,3220,0,3,0,14769112510,4959,0,217,0,73601357,0,411,139,18,127,57,0,36,59,0,0,0
1810,1812,1812,false,trade_planning,65535,1812,1812,3020,2400,120,261,5691,0,131023,0,162618,101,470,72620754,939937027,11431757,393653487,143974561,393653487,8313493115,279314091,754450,10904,279,10625,223200,531250,0,0,0,6549650,0,5190115,7870722,-2680607,449,44523131301,13544990397,8034051569,626995,6360447414,8033424574,60940022758,56214926,41052091,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11870,11870,0,43,596,0,0,initial_topology_capture,43,72,0,11173619,33,74992,46601,23416,10457,9423,1034,252,16808,0,0,178,0,0,37,0,12,0,562468749312,0,0,0,0,69500,29,25,7,4,2,29,0,145,1,213,0,13162166,146815722,107702054,39113668,12432981322,1811,0,6058,42035,2762,71,5,0,3217,0,3,0,12603929040,2241417,0,720,206,73600637,0,397,150,21,137,0,0,30,45,0,0,0
1811,1813,1813,false,trade_planning,65535,1813,1813,3020,2400,120,261,5689,0,142981,0,173047,104,348,67576086,1180541338,8659332,447426134,193452306,447426134,11086613244,597773880,466750,4685,310,4375,248000,218750,0,0,0,4620455,0,5219178,11603155,-6383977,449,41888491979,20952295001,10490891936,2519322,5984070379,10488372614,47669508466,55856693,32326321,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11387,0,0,597,0,0,initial_topology_capture,0,0,0,11196181,33,75092,46667,23456,10468,9434,1034,252,16850,0,0,179,0,0,67,40,10,0,562426806272,8080397091,0,0,0,69000,26,26,9,5,3,26,0,155,2,196,0,25357586,145180389,101871351,43309038,10782735837,1812,993,6041,42049,2748,71,5,0,3214,0,3,0,11934509355,2505,0,8468,0,73592169,0,382,135,17,126,18,1331,36,59,0,25,0
1812,1814,1814,false,trade_planning,65535,1814,1814,3026,2400,120,261,5690,0,161686,0,194555,113,847,94109111,1134316159,21613698,489289215,205601441,489289215,9996019070,516713176,366550,2216,341,1875,272800,93750,0,0,0,3313937,134748,5448253,8040714,-2592461,489,53572061738,15069723422,9479598340,658996,7653151764,9478939344,77564719733,71924262,27491106,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11387,0,1218,597,0,0,initial_topology_capture,1218,2154,0,11196181,33,75092,46667,23456,10468,9434,1034,252,16850,0,0,179,0,0,60,0,7,0,562338725888,0,0,0,0,46750,20,20,16,10,10,20,0,163,1,205,0,67397401,179243754,134882596,44361158,2104864281,1813,0,6030,42062,2740,70,5,0,3212,0,3,0,15229460776,4262903,2577,15184,0,73579691,0,433,155,15,145,11,0,27,46,0,0,0
1813,1815,1815,false,trade_planning,65535,1815,1815,3024,2400,120,261,5691,0,160040,0,177880,117,189,93327697,1293007625,1787182,503657453,158898176,503657453,9960990292,230321388,716750,9685,310,9375,248000,468750,0,0,0,5697435,0,6159014,8995408,-2836394,479,36958604690,30039313909,9730927579,975425,5279800760,9729952154,86207468250,68989953,47356130,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11387,11387,32,43,597,0,0,initial_topology_capture,43,72,0,11210527,33,75145,46704,23479,10483,9449,1034,252,16871,0,0,179,0,0,75,23,8,0,562321948672,9137885008,0,0,0,49500,19,18,15,11,3,19,0,156,1,200,0,31973623,184195284,140471906,43723378,16049783781,1814,995,6029,42084,2738,70,5,0,3213,0,3,0,10540727037,123159,0,482,0,73579209,0,427,164,11,149,1,0,43,45,0,14,0
1814,1816,1816,false,trade_planning,65535,1816,1816,3033,2400,120,261,5694,0,136805,0,157195,91,227,77902582,1188288727,28322019,418692192,275539298,418692192,13012393584,824957874,510900,6498,248,6250,198400,312500,0,0,0,4026353,107982,4498430,7781871,-3283441,458,52397773194,24563066423,12187701749,776939,7485396267,12186924810,61688001425,51828753,67240402,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11438,0,0,598,0,0,initial_topology_capture,0,0,0,11213174,33,75160,46716,23484,10483,9449,1034,252,16877,0,0,179,0,0,74,5,6,0,562317754368,10147022829,0,0,0,29500,15,15,14,6,6,15,0,158,2,200,0,9556844,165882157,115215089,50667068,15407132922,1815,231,6045,42113,2755,70,5,0,3212,0,3,0,14945676957,2916791,0,217,60,73578992,0,413,146,17,126,0,857,46,38,0,7,0
1815,1817,1817,false,trade_planning,65535,1817,1817,3027,2400,120,261,5692,0,134741,0,158694,91,297,62829848,1056692354,5890033,411071053,178117097,411071053,8641902563,331635411,754450,10904,279,10625,223200,531250,0,0,0,6678310,0,5297000,9042917,-3745917,439,49839959133,12691802356,8309911710,399008,7119994247,8309512702,53197288597,59038479,17960971,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11438,11438,0,45,598,0,0,initial_topology_capture,45,72,0,11213174,33,75160,46716,23484,10483,9449,1034,252,16877,0,0,179,0,0,67,0,7,0,562338725888,0,0,0,0,43750,17,14,11,5,0,17,0,155,0,188,0,7333993,124504266,94722435,29781831,14264745574,1816,0,6048,42134,2758,70,5,0,3212,0,3,0,14129783169,4798,0,0,0,73578992,0,400,147,12,124,8,0,40,38,0,0,0
1816,1818,1818,false,trade_planning,65535,1818,1818,3025,2400,120,261,5694,0,150766,0,165094,95,263,77673356,1454170415,32261298,480284324,349768760,480284324,12325509505,854352928,466750,4685,310,4375,248000,218750,0,0,0,4562895,57560,5711433,13153777,-7442344,443,40896308921,24206185886,11473166264,2476437,5842329935,11470689827,37515617510,66847469,30003702,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11361,0,0,599,0,0,initial_topology_capture,0,0,0,11235849,33,75241,46766,23515,10503,9468,1035,252,16921,0,0,179,0,0,89,31,9,0,562384863232,6402646456,0,0,0,69750,30,28,12,5,3,30,0,145,0,201,1,95896502,152652178,110623502,42028676,6451203783,1817,996,6044,42155,2756,71,5,0,3209,0,3,0,11648680742,0,0,8468,968,73570524,0,397,147,14,125,0,925,42,52,0,19,0
1817,1819,1819,false,trade_planning,65535,1819,1819,3023,2400,120,261,5692,0,168246,0,187543,116,568,66737533,1161389356,59189885,517435985,93527602,517435985,10582400910,331911546,366550,2216,341,1875,272800,93750,0,0,0,3439654,9031,5095154,6629195,-1534041,488,52024360715,14477326945,10250670707,547893,7432051626,10250122814,70803994456,64329232,6314139,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11361,0,1968,599,0,0,initial_topology_capture,1968,4673,0,11235849,33,75241,46766,23515,10503,9468,1035,252,16921,0,0,179,0,0,81,0,8,0,562481332224,0,0,0,0,75500,34,28,13,9,6,34,0,163,0,235,1,16355333,135000825,100568253,34432572,2056203598,1818,0,6043,42168,2756,71,5,0,3208,0,3,0,14785492906,2406789,0,15184,0,73555340,0,440,154,13,141,240,0,43,33,0,0,0
1818,1820,1820,false,trade_planning,65535,1820,1820,3028,2400,120,261,5694,0,153500,0,184265,102,257,82148165,1167544619,15570374,473133098,139413511,473133098,9910642202,245794213,716750,9685,310,9375,248000,468750,0,0,0,5697435,0,5754464,8284387,-2529923,479,36185537225,34150611513,9664861450,730211,5169362555,9664131239,70387470146,67208167,51429019,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11361,11361,32,42,599,0,0,initial_topology_capture,42,72,0,11249475,33,75311,46820,23547,10509,9474,1035,252,16951,0,0,180,0,0,103,32,10,0,562485526528,70447885633,0,0,0,92000,30,28,12,8,4,30,0,153,1,215,0,15690876,178841905,123759463,55082442,9770555342,1819,997,6036,42186,2749,71,5,0,3208,0,3,0,10316792298,8097,923,0,0,73556310,0,427,157,16,143,9,0,27,48,0,21,0
1819,1821,1821,false,trade_planning,65535,1821,1821,3031,2400,120,261,5693,0,138021,0,155827,87,239,67049703,1083724256,26053344,420302580,141001348,420302580,13028171938,726019303,510900,6498,248,6250,198400,312500,0,0,0,4134335,0,4408201,9147154,-4738953,463,52892245233,23638033094,12302402159,760424,7556035124,12301641735,48103598877,51945787,38313215,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11874,0,0,600,0,0,initial_topology_capture,0,0,0,11251063,33,75325,46828,23554,10509,9474,1035,252,16957,0,0,180,0,0,99,7,11,0,562510692352,4464680105,0,0,0,67000,29,26,12,8,3,29,0,137,0,230,0,17005678,146382843,100887095,45495748,7740380568,1820,230,6044,42211,2754,71,5,0,3211,0,3,0,15066372132,28793,0,8,0,73556302,0,409,144,13,128,2,846,32,40,0,1,0
1820,1822,1822,false,trade_planning,65535,1822,1822,3038,2400,120,261,5691,0,141089,0,152104,87,329,73084314,1219372340,15679708,439122173,142671657,439122173,9391461402,372296941,754450,10904,279,10625,223200,531250,0,0,0,6684545,0,4758814,8132426,-3373612,433,52813958123,28621485176,9018895749,485738,7544851241,9018410011,73383695379,57053147,44740905,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11874,0,1150,600,0,0,initial_topology_capture,1150,2113,0,11251063,33,75325,46828,23554,10509,9474,1035,252,16957,0,0,180,0,0,89,0,10,0,562510692352,0,0,0,0,78750,29,26,11,7,2,29,0,138,1,209,0,19290943,149290547,109152749,40137798,12797482743,1821,0,6051,42238,2760,71,5,0,3212,0,3,0,14971063143,8423,0,0,0,73556302,0,385,139,13,128,32,0,48,35,0,0,0
1821,1823,1823,false,trade_planning,65535,1823,1823,3043,2400,120,261,5687,0,143525,0,172156,98,277,67709817,1114244925,13552053,447726438,210148368,447726438,11283117135,633913900,466750,4685,310,4375,248000,218750,0,0,0,4620455,0,6050019,10956335,-4906316,443,40833940540,21523118030,10651196218,2459733,5833420165,10648736485,41387374522,55861664,19888388,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11874,0,2024,600,0,0,initial_topology_capture,2024,4301,0,11251063,33,75325,46828,23554,10509,9474,1035,252,16957,0,0,180,0,0,78,0,11,0,562493915136,0,0,0,0,89500,34,32,8,2,5,34,0,154,2,205,0,32460499,135520322,102084970,33435352,2737541178,1822,0,6059,42255,2769,71,5,0,3211,0,3,0,11621653123,24768,359,63,0,73556616,0,388,133,22,121,8,0,29,29,0,0,0
1822,1824,1824,false,trade_planning,65535,1824,1824,3035,2400,120,261,5687,0,164352,0,191016,99,520,77241024,1153069804,41258437,502177260,115970261,502177260,11195355260,475027415,366550,2216,341,1875,272800,93750,0,0,0,3377829,70856,5425692,7410431,-1984739,491,52225097424,22242098716,10720802810,841515,7460728290,10719961295,88769609882,66414666,36127670,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11874,11874,0,43,600,0,0,initial_topology_capture,43,72,0,11251063,33,75325,46828,23554,10509,9474,1035,252,16957,0,0,180,0,0,65,0,13,0,562489720832,0,0,0,0,48500,22,21,13,7,5,22,0,160,1,207,0,76117744,167811725,116439427,51372298,15371476784,1823,0,6059,42276,2770,70,5,0,3211,0,3,0,14854032973,20958,0,15184,0,73541432,0,440,152,12,137,1,0,40,40,0,0,0
1823,1825,1825,false,trade_planning,65535,1825,1825,3034,2400,120,261,5687,0,137894,0,199709,97,259,84945694,1181580622,7240194,402949502,212966535,402949502,8912054828,343254602,772800,10341,341,10000,272800,500000,0,0,0,6097435,0,5455616,7668227,-2212611,481,35747248133,10680059550,8568421884,394458,5106749831,8568027426,69658142589,70830082,36888406,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11381,0,0,601,0,0,initial_topology_capture,0,0,0,11273200,33,75418,46880,23584,10536,9500,1036,252,16990,0,0,180,0,0,90,30,5,0,562468749312,4831320261,0,0,0,74250,25,23,13,8,3,25,0,142,0,199,0,10478119,170158742,126669504,43489238,6195213751,1824,1001,6057,42315,2765,75,5,0,3209,0,3,0,10186551493,9573,0,0,0,73541432,0,424,152,13,138,0,1339,36,51,0,22,0
1824,1826,1826,false,trade_planning,65535,1826,1826,3028,2400,120,261,5685,0,136102,0,157555,87,278,63416431,1189602960,42865468,411805151,231600209,411805151,14534968728,763654848,510900,6498,248,6250,198400,312500,0,0,0,4134335,0,4779224,9872939,-5093715,461,54768472705,133542488354,13771570706,767726,7824067624,13770802980,34445110620,55710825,21048557,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11381,0,1027,601,0,0,initial_topology_capture,1027,2282,0,11273200,33,75418,46880,23584,10536,9500,1036,252,16990,0,0,180,0,0,75,0,15,0,562435194880,0,0,0,0,33750,15,11,12,8,5,15,0,161,2,202,0,5912487,132754664,94810702,37943962,1078743154,1825,0,6066,42333,2772,75,5,0,3211,0,3,0,15627533704,343,0,0,0,73541432,0,413,133,13,124,6,0,37,30,0,0,0
1825,1827,1827,false,trade_planning,65535,1827,1827,3023,2400,120,261,5685,0,144146,0,148645,83,485,64923969,1201423900,11049643,452920193,240823132,452920193,7991761586,359816131,754450,10904,279,10625,223200,531250,0,0,0,6562171,132144,4567722,8990744,-4423022,428,52466697379,14035412608,7631709052,518047,7495242569,7631191005,48804835301,68509303,28491488,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11381,11381,32,44,601,0,0,initial_topology_capture,44,72,0,11291925,33,75472,46916,23611,10549,9513,1036,252,17010,0,0,181,0,0,88,27,14,0,562389057536,2495998840,0,0,0,36250,15,14,9,5,7,15,0,151,0,191,0,16624975,132475221,96739753,35735468,1059175128,1826,1003,6058,42350,2766,75,5,0,3209,0,3,0,14883990251,1308535239,0,20,1,73541412,0,379,136,10,139,8,0,28,58,0,8,0
1826,1828,1828,false,trade_planning,65535,1828,1828,3024,2400,120,261,5685,0,142394,0,173102,85,270,70638052,1104278623,35346318,443127480,190091330,443127480,10975331421,543992332,466750,4685,310,4375,248000,218750,0,0,0,4620455,0,5786616,9032111,-3245495,427,42999204814,23058468031,10433468479,2596140,6142743635,10430872339,45381896080,59512889,37834792,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11010,0,0,602,0,0,initial_topology_capture,0,0,0,11295177,33,75496,46932,23621,10549,9513,1036,252,17019,0,0,181,0,0,88,10,10,0,562422611968,8473720647,0,0,0,68000,26,23,8,4,3,26,0,146,0,208,1,22193540,154242832,106331977,47910855,9375134026,1827,227,6052,42366,2762,76,5,0,3206,0,3,0,12249445869,1146135,2288,464,0,73543351,0,386,137,10,127,1,846,38,37,0,6,0
1827,1829,1829,false,trade_planning,65535,1829,1829,3027,2400,120,261,5682,0,169094,0,185760,98,612,73863822,1181715067,38372411,523605960,250036900,523605960,9069773416,502789756,366550,2216,341,1875,272800,93750,0,0,0,3448685,0,5417890,8529612,-3111722,491,51047774452,19218860891,8567249089,631979,7292539290,8566617110,83055818062,70900541,6426126,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11010,0,1072,602,0,0,initial_topology_capture,1072,2366,0,11295177,33,75496,46932,23621,10549,9513,1036,252,17019,0,0,181,0,0,75,0,13,0,562451972096,0,0,0,0,111250,34,29,14,9,2,34,0,155,0,232,2,16023020,145490944,111325744,34165200,1527030298,1828,0,6059,42382,2769,77,5,0,3205,0,3,0,14480199886,3148,0,15184,4340,73528167,0,443,154,13,147,19,0,51,26,0,0,0
1828,1830,1830,false,trade_planning,65535,1830,1830,3020,2400,120,261,5678,0,149619,0,187866,100,218,82309648,1476355152,10675490,463112944,369447838,463112944,9415204344,592648411,772800,10341,341,10000,272800,500000,0,0,0,6097435,0,4437452,8800211,-4362759,486,34834434388,36132631265,8822343973,560840,4976347857,8821783133,69742640433,68113652,31985864,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11010,0,2057,602,0,0,initial_topology_capture,2057,4792,0,11295177,33,75496,46932,23621,10549,9513,1036,252,17019,0,0,181,0,0,65,0,10,0,562439389184,0,0,0,0,62250,26,22,14,9,7,26,0,154,1,220,0,86529061,163604922,124000166,39604756,8386617694,1829,0,6055,42397,2767,77,5,0,3203,0,3,0,9931518077,30521,0,0,0,73528167,0,429,156,13,144,12,0,37,44,0,0,0
1829,1831,1831,false,trade_planning,65535,1831,1831,3012,2400,120,261,5678,0,139420,0,154073,83,247,65776394,1192610911,44604159,430098896,216872820,430098896,14068352178,782094691,510900,6498,248,6250,198400,312500,0,0,0,4045242,89093,4732652,8601588,-3868936,461,54641809212,132473279794,13286568298,821711,7805972841,13285746587,52929959790,55271046,26187717,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11408,0,0,603,0,0,initial_topology_capture,0,0,0,11317528,33,75570,46977,23651,10574,9538,1036,253,17039,0,0,181,0,0,81,30,14,0,562426806272,5494489403,0,0,0,56000,28,25,12,6,2,28,0,149,0,235,0,15902543,140116135,98968675,41147460,8493206326,1830,1005,6051,42418,2765,78,5,0,3200,0,3,0,15590219619,285319,0,0,0,73528167,0,415,136,11,129,0,484,35,41,0,15,0
1830,1832,1832,false,trade_planning,65535,1832,1832,3006,2400,120,261,5679,0,133335,0,159229,77,304,82276310,1043231916,7637081,406135593,218229802,406135593,7911113125,502343407,754450,10904,279,10625,223200,531250,0,0,0,6682800,0,5497795,7171093,-1673298,433,52873896778,12798453044,7408886964,871696,7553413908,7408015268,68028401596,63611547,51040984,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11408,0,2126,603,0,0,initial_topology_capture,2126,4493,0,11317528,33,75570,46977,23651,10574,9538,1036,253,17039,0,0,181,0,0,73,0,8,0,562410029056,0,0,0,0,66750,29,27,6,2,1,29,0,152,1,206,0,15703932,148688483,115327949,33360534,6024594163,1831,0,6057,42441,2771,78,5,0,3200,0,3,0,14979035758,26510,0,0,0,73528167,0,393,138,6,134,0,0,53,42,0,0,0
1831,1833,1833,false,trade_planning,65535,1833,1833,3006,2400,120,261,5677,0,154084,0,161223,85,274,66036094,1246048507,8747088,495075213,141020051,495075213,10995127423,388520735,466750,4685,310,4375,248000,218750,0,0,0,4620455,0,6455527,10508237,-4052710,429,43373764232,19239635669,10608608727,2468789,6196252126,10606139938,39327662688,58352946,12702815,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11408,11408,0,45,603,0,0,initial_topology_capture,45,72,0,11317528,33,75570,46977,23651,10574,9538,1036,253,17039,0,0,181,0,0,65,0,8,0,562397446144,0,0,0,0,81750,27,27,9,3,1,27,0,163,2,203,0,21048262,132041783,99555051,32486732,2534349984,1832,0,6071,42462,2783,78,5,0,3202,0,3,0,12359811256,102,0,464,0,73527703,0,385,142,4,138,440,0,38,27,0,0,0
