epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures,merchant_cash,merchant_inventory_retail_value,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_procurement_margin_value,merchant_trade_purchase_cash,merchant_trade_sale_cash,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_effective_buy_factor_q16
1509,1511,1511,false,trade_planning,65535,1511,1511,3579,2400,120,261,8901,0,125450,0,165849,80,662,81759384,1514341033,35871844,344443338,302899457,344443338,17485483450,683756535,2913792400,38760848,1301000,37459848,1040800000,1872992400,0,0,0,2192353710,0,11801385,16850332,-5048947,770,124176073103,31212643828,13889077640,1143125,17739439094,13887934515,55361736149,73074610,46154797,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,4096,11941,0,1245,380,0,0,initial_topology_capture,1245,1973,0,8374955,18,53732,33663,16345,7652,7091,561,196,10507,14,0,143,0,0,70,0,11,0,629858631680,0,0,0,0,107750,39,35,80,55,34,39,0,112,0,0,0,27341522,234282327,122539720,111742607,10325920015,1510,0,5306,52664,3443,157,3,0,1700,3,0,0,35398394816,2163764,0,119823,0,19138638,0,694,94,26,79,108,0,42,37,0,0,0,1089833118978,131184301413,124624681954,1214457800932,731663953,0,6361671,13887934515,5142831,62259
1510,1512,1512,false,trade_planning,65535,1512,1512,3579,2400,120,261,8901,0,149533,0,188381,72,1137,104218843,1937367783,26511598,410196778,269607229,410196778,22008772201,480638543,5328199200,68853999,2513999,66340000,2011199200,3317000000,0,0,0,2957910560,0,11677679,22046730,-10369051,850,296232956574,19154645008,16200316745,382287,42318993883,16199934458,31824922123,95013464,106771494,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,8192,11941,0,2430,380,0,0,initial_topology_capture,2430,4026,0,8374955,18,53732,33663,16345,7652,7091,561,196,10507,14,0,143,0,0,58,0,12,0,629858631680,0,0,0,0,121500,52,44,91,59,37,52,0,156,0,0,0,31172331,288717758,153155907,135561851,9814218872,1511,0,5301,52683,3439,157,3,0,1700,2,0,0,84368406224,13229012,0,1317,0,19137321,0,782,108,26,75,0,0,53,44,0,0,0,1090042679602,133497542846,126822254281,1216864933883,853587673,0,6509342,16199934458,4409711,62259
1511,1513,1513,false,trade_planning,65535,1513,1513,3572,2400,120,261,8898,0,144016,0,143531,62,402,103876818,1285781430,53736045,387594873,145778957,387594873,24774757487,1117737652,3042800000,32041000,1921000,30120000,1536800000,1506000000,0,0,0,2019505068,0,8964933,14894906,-5929973,847,183199623589,53365055154,20615289512,1069677,26171374886,20614219835,74556710399,67023751,121541227,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,11941,11941,32,46,380,0,0,initial_topology_capture,46,64,0,8391921,18,53823,33730,16386,7667,7103,564,197,10534,14,0,143,0,0,86,41,13,0,628298350592,103696283250,0,0,0,87750,37,30,106,75,42,37,0,195,0,0,1,20234574,324737427,146782457,177954970,34208705875,1512,506,5274,52707,3410,162,3,0,1697,2,0,0,53951283975,23722672,0,2034,582,19135287,0,781,112,24,84,11,0,38,71,0,26,0,1078581045511,138679030291,131744651585,1210325697096,1085645533,71880536,5672908,20686100371,3417071,62259
1512,1514,1514,false,trade_planning,65535,1514,1514,3574,2400,120,261,8896,0,140399,0,168804,71,752,119005235,1511769231,52724524,427046510,183897710,427046510,19508430583,385530087,4469200000,54599000,2319000,52280000,1855200000,2614000000,0,0,0,3221539911,0,10439178,21119563,-10680385,705,130915546657,34191601498,14654292342,591846,18702221030,14653700496,60205211430,101334265,55010946,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,0,11909,0,0,381,0,0,initial_topology_capture,0,0,0,8394672,18,53847,33746,16394,7667,7103,564,197,10548,14,0,143,0,0,84,8,10,0,628201881600,14292582198,0,0,0,94750,35,30,80,67,50,35,0,186,0,0,0,19411193,260124408,173346477,86777931,10877452039,1513,216,5263,52733,3401,161,3,0,1696,2,0,0,37131912472,55659,0,1558139,445209,17577148,0,657,103,19,68,9,1310,47,56,0,8,0,1079192697381,141537000799,134459714855,1213652412236,771882483,6477984,5281316,14660178480,4824359,62259
1513,1515,1515,false,trade_planning,65535,1515,1515,3579,2400,120,261,8895,0,115718,0,174881,79,812,109190713,1128707925,62721023,300581074,242524552,300581074,29641266284,431855093,3649000000,44330000,1910000,42420000,1528000000,2121000000,0,0,0,2484614403,0,10735615,19192375,-8456760,741,216184988187,96608819527,25563592577,3181386,30883569819,25560411191,66352881001,113001938,30185344,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,4096,11909,0,1243,381,0,0,initial_topology_capture,1243,1997,0,8394672,18,53847,33746,16394,7667,7103,564,197,10548,14,0,143,0,0,82,0,2,0,628164132864,0,0,0,0,105250,44,31,88,65,38,44,0,161,0,0,0,17206248,241298646,160535902,80762744,18722367842,1514,0,5262,52758,3401,161,3,0,1695,2,0,0,61635116866,25717222,0,2615318,0,14961830,0,683,99,19,78,13,0,41,38,0,0,0,1077959002621,140202528996,133191970732,1211150973353,1345804519,0,1787410,25560411191,2763849,62259
1514,1516,1516,false,trade_planning,65535,1516,1516,3582,2400,120,261,8895,0,135423,0,155316,66,626,78834741,1521717142,31623416,385956904,375616437,385956904,17582285819,562014586,2905796100,38600922,1301000,37299922,1040800000,1864996100,0,0,0,2185031595,0,11887509,18647119,-6759610,769,124091310993,27193368102,14115622293,1147160,17727330228,14114475133,50201486306,80785414,30811059,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,8192,11909,0,2441,381,0,0,initial_topology_capture,2441,4025,0,8394672,18,53847,33746,16394,7667,7103,564,197,10548,14,0,143,0,0,73,0,9,0,627983777792,0,0,0,0,108500,38,35,77,57,50,38,0,130,0,0,1,21871763,218619507,116243028,102376479,18667431851,1515,0,5269,52786,3408,161,3,0,1695,2,0,0,35338462055,10016957,0,119823,0,14842007,0,704,106,20,80,251,0,42,37,0,0,0,1077442871926,139464111358,132490476227,1209933348153,743448748,0,3899372,14114475133,5002757,62259
1515,1517,1517,false,trade_planning,65535,1517,1517,3588,2400,120,261,8895,0,142942,0,193976,78,1074,118935012,1514425355,121946565,383080094,229430688,383080094,24639466447,552958509,5321000000,68845000,2505000,66340000,2004000000,3317000000,0,0,0,2951869770,0,15122431,21893268,-6770837,857,296523384082,299585657209,18766329251,821313,42360483530,18765507938,85764323347,79327484,129358509,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,11909,11909,0,46,381,0,0,initial_topology_capture,46,65,0,8394672,18,53847,33746,16394,7667,7103,564,197,10548,14,0,143,0,0,65,0,8,0,627929251840,0,0,0,0,80500,37,32,83,61,46,37,0,127,0,0,1,17225816,335593345,173189804,162403541,73133746929,1516,0,5278,52819,3418,160,3,0,1695,2,0,0,84420327483,210826,0,1317,0,14840690,0,773,109,25,94,255,0,51,44,0,0,0,1080120159178,137487209403,130612425413,1210732584591,988494670,0,2679872,18765507938,3772173,62259
1516,1518,1518,false,trade_planning,65535,1518,1518,3591,2400,120,261,8896,0,149506,0,137761,67,347,87094012,1400005715,33646133,409539958,392650314,409539958,15978862165,348506155,3042800000,32041000,1921000,30120000,1536800000,1506000000,0,0,0,2019280173,0,9470540,14464637,-4994097,848,179326041498,28878351048,12588934227,1378217,25618006018,12587556010,47565741191,75620484,82313256,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,11909,11909,32,46,381,0,0,initial_topology_capture,46,65,0,8415388,18,53951,33814,16439,7692,7128,564,198,10580,14,0,143,0,0,105,45,5,0,627883114496,28054161370,0,0,0,71750,29,24,102,76,48,29,0,144,0,0,0,14993701,271739643,130317775,141421868,8716610088,1517,505,5255,52846,3391,165,3,0,1694,2,0,0,51102585266,21745,0,0,0,14840690,0,771,98,34,82,0,0,44,67,0,23,0,1083088771285,130914690173,124368552187,1207457323472,663099722,81702248,3672418,12669258258,5602640,62259
1517,1519,1519,false,trade_planning,65535,1519,1519,3582,2400,120,261,8899,0,140011,0,168279,72,985,122501851,1365722207,47904779,416186165,209617131,416186165,23434875019,313163343,4469200000,54599000,2319000,52280000,1855200000,2614000000,0,0,0,3221539911,0,10818385,19854965,-9036580,703,133506125816,240908973439,18653395601,883925,19072303774,18652511676,139743435304,90115450,96487826,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,0,12561,0,0,382,0,0,initial_topology_capture,0,0,0,8418861,18,53975,33830,16445,7692,7128,564,198,10588,14,0,143,0,0,97,6,14,0,628025720832,13849383334,0,0,0,82500,36,28,80,62,38,36,0,172,1,0,1,25590723,285319322,180461454,104857868,82246497792,1518,211,5254,52873,3393,165,3,0,1691,2,0,0,37279053109,4361503,1181241,206718,0,15874279,0,638,84,24,73,0,1278,55,39,0,10,0,1086440039267,129347342261,122879576480,1209319615747,982357603,6148465,57684088,18659841382,3815730,62259
1518,1520,1520,false,trade_planning,65535,1520,1520,3611,2400,120,261,8900,0,117226,0,172693,155,835,95549217,1110311057,49435536,305855703,257287291,305855703,27608030373,399478044,3649000000,44330000,1910000,42420000,1528000000,2121000000,0,0,0,2484614403,0,12534903,19060916,-6526013,743,215127074515,71928182106,23561875880,2323551,30732439305,23559552329,39138500834,86500205,54968861,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,4096,12561,0,1190,382,0,0,initial_topology_capture,1190,1884,0,8418861,18,53975,33830,16445,7692,7128,564,198,10588,14,0,143,0,0,80,0,17,0,627971194880,0,0,0,0,96750,35,28,94,70,44,35,0,134,1,0,0,18283398,229717441,141108428,88609013,2619286435,1519,0,5263,52909,3405,164,3,0,1689,2,0,0,61336412887,39053463,28887872,7670711,0,38535922,0,682,97,26,72,504,0,42,41,0,0,0,1086448954183,128507592258,122081816524,1208530770707,1240588589,0,45518314,23588440201,3018492,62259
1519,1521,1521,false,trade_planning,65535,1521,1521,3639,2400,120,261,8901,0,135539,0,154739,167,628,77035833,1358498296,44177151,389152347,113253784,389152347,16866595998,558393172,2646795250,33420905,1301000,32119905,1040800000,1605995250,0,0,0,1916179165,0,11003576,16973525,-5969949,770,128115374373,53380940323,13662441244,1033668,18302196414,13661407576,33420002655,78165066,12813319,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,8192,12561,0,2349,382,0,0,initial_topology_capture,2349,3760,0,8418861,18,53975,33830,16445,7692,7128,564,198,10588,14,0,143,0,0,69,0,11,0,630152232960,0,0,0,0,85250,34,29,78,55,48,34,0,127,0,0,0,18784204,207190159,114004690,93185469,2029983604,1520,0,5281,52943,3424,164,3,0,1688,2,0,0,35198318389,82176,1554,120095,0,38417459,0,703,113,28,81,0,0,51,32,0,0,0,1091837331223,128634947365,122202803474,1214040134697,719605146,0,33820351,13661409130,5237721,62259
1520,1522,1522,false,trade_planning,65535,1522,1522,3629,2400,120,261,8899,0,140649,0,195274,64,1059,98099169,1501820506,48503184,369072365,318786638,369072365,25998054734,444813398,5321000000,68845000,2505000,66340000,2004000000,3317000000,0,0,0,2951806443,0,12707755,22050109,-9342354,857,298513735517,291472363010,20233270399,1029063,42644819449,20232241336,44313899031,95119805,28758546,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,12561,12561,0,47,382,0,0,initial_topology_capture,47,65,0,8418861,18,53975,33830,16445,7692,7128,564,198,10588,14,0,143,0,0,51,0,18,0,630114484224,0,0,0,0,101750,50,41,80,51,57,50,0,172,0,0,0,31325243,258325369,145560749,112764620,4271648690,1521,0,5297,52976,3440,164,3,0,1688,2,0,0,85089745977,650320,0,1317,0,38416142,0,790,122,24,97,1000,0,48,35,0,0,0,1092170036556,127989820095,121589934521,1213759971077,1065493349,0,4031956,20232241336,3537742,62259
1521,1523,1523,false,trade_planning,65535,1523,1523,3628,2400,120,261,8900,0,157217,0,129783,70,337,88983058,1304068035,47209666,446216296,319599889,446216296,20403402337,302664518,3042800000,32041000,1921000,30120000,1536800000,1506000000,0,0,0,2019057863,0,9317891,14727196,-5409305,839,181992561986,36349400796,17059574589,1636770,25998937522,17057937819,96984895730,73055188,92762415,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,0,11909,0,0,383,0,0,initial_topology_capture,0,0,0,8443210,18,54105,33920,16471,7711,7147,564,198,10620,14,0,143,0,0,70,26,7,0,630122872832,24896105925,0,0,0,111750,43,37,98,71,54,43,0,194,0,0,0,22084904,278566480,133320396,145246084,65821222700,1522,499,5274,52996,3410,171,3,0,1688,2,0,0,51863104090,168969,0,0,0,38416142,0,783,110,21,79,0,1929,41,56,0,64,0,1092430872408,125100507929,118845096787,1211275969195,898364971,46012589,2652487,17103950408,4185790,62259
1522,1524,1524,false,trade_planning,65535,1524,1524,3641,2400,120,261,8901,0,133333,0,174158,135,934,108321288,1379503996,55937187,379506498,233397807,379506498,17387948805,308871260,4469200000,54599000,2319000,52280000,1855200000,2614000000,0,0,0,3222533161,0,9831425,19183734,-9352309,714,136213436968,30646541203,12610303059,425514,19459062503,12609877545,89921308996,91931980,68823258,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,4096,11909,0,1276,383,0,0,initial_topology_capture,1276,1958,0,8443210,18,54105,33920,16471,7711,7147,564,198,10620,14,0,143,0,0,64,0,6,0,630156427264,0,0,0,0,101000,36,31,72,44,42,36,0,168,0,0,0,18733533,288989668,160268348,128721320,26633347725,1523,0,5278,53028,3416,170,3,0,1687,2,0,0,38123597873,437866,0,206718,0,38209424,0,646,90,21,73,0,0,48,54,0,0,0,1095674992837,123726808641,117540086647,1213215079484,664219652,0,843274,12609877545,5694437,62259
1523,1525,1525,false,trade_planning,65535,1525,1525,3644,2400,120,261,8904,0,132263,0,156798,160,1018,90516391,1453850479,63979524,376219232,212722055,376219232,28653331835,731640685,3649000000,44330000,1910000,42420000,1528000000,2121000000,0,0,0,2484614403,0,11293726,18145958,-6852232,743,215067261108,72125735321,24274566717,1875567,30723894525,24272691150,53268122041,94545823,23488622,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,8192,11909,0,2498,383,0,0,initial_topology_capture,2498,3966,0,8443210,18,54105,33920,16471,7711,7147,564,198,10620,14,0,143,0,0,55,0,9,0,630143844352,0,0,0,0,81750,34,26,82,66,57,34,0,190,0,0,0,15048045,215451484,136297204,79154280,3064343632,1524,0,5267,53046,3407,168,3,0,1687,2,0,0,61306561151,57061,0,7670711,0,30538713,0,678,92,27,69,0,0,33,47,0,0,0,1096339572498,123663103374,117479566826,1213819139324,1278287590,0,7427329,24272691150,2960104,62259
1524,1526,1526,false,trade_planning,65535,1526,1526,3629,2400,120,261,8904,0,140457,0,149551,169,439,70930462,1269485093,25583883,412033825,107657366,412033825,16488126521,384555118,2646795250,33420905,1301000,32119905,1040800000,1605995250,0,0,0,1915068624,0,11780251,16663700,-4883449,765,128339216645,51929416682,13457818251,1042098,18334173891,13456776153,57322683673,69059567,32389737,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,11909,11909,0,47,383,0,0,initial_topology_capture,47,66,0,8443210,18,54105,33920,16471,7711,7147,564,198,10620,14,0,143,0,0,43,0,12,0,630022209536,0,0,0,0,119500,44,37,78,49,52,44,0,116,0,0,0,24477843,214060377,107398707,106661670,19806154888,1525,0,5279,53078,3419,168,3,0,1687,2,0,0,36530280506,444875,276,120144,0,30418859,0,693,98,31,79,0,0,44,38,0,0,0,1097291185836,131651331906,125068359566,1222359545402,708792493,0,31738927,13456776429,5343930,62259
1525,1527,1527,false,trade_planning,65535,1527,1527,3681,2400,120,261,8901,0,154885,0,180236,195,996,112556566,1587775089,40940640,430915975,300436367,430915975,25013609780,643059861,5321000000,68845000,2505000,66340000,2004000000,3317000000,0,0,0,2979031542,0,13202528,23749401,-10546873,855,299273959917,303170464315,19050115068,565149,42753422933,19049549919,30226779933,101565093,37106496,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,11909,11909,32,47,383,0,0,initial_topology_capture,47,66,0,8464770,18,54202,33990,16503,7724,7160,564,199,10648,14,0,143,0,0,64,32,11,0,630068346880,59279927985,0,0,0,88750,39,32,91,58,48,39,0,137,0,0,1,19031093,280476116,165503925,114972191,1974521904,1526,499,5266,53111,3406,168,3,0,1687,2,0,0,85172878609,36269614,0,1316,412,30417543,0,789,124,21,97,3261,0,46,65,0,38,0,1100715597291,129198989444,122738641725,1223454239016,1003424269,48476372,7126238,19098026291,3777170,62259
1526,1528,1528,false,trade_planning,65535,1528,1528,3679,2400,120,261,8902,0,142489,0,144236,120,395,100391678,971351966,50951043,379121063,85009066,379121063,22436106984,883836083,3041298500,32010970,1921000,30089970,1536800000,1504498500,0,0,0,2018032677,0,10541957,14968909,-4426952,844,182178873636,46396916544,18511986101,1013700,26025553468,18510972401,90407389690,90501345,78432190,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,0,12563,0,0,384,0,0,initial_topology_capture,0,0,0,8468331,18,54222,34006,16512,7724,7160,564,199,10664,14,0,143,0,0,68,9,5,0,630085124096,8085009920,0,0,0,73500,36,30,111,80,53,36,0,141,0,0,0,21469375,281470178,146919975,134550203,39016514784,1527,221,5269,53147,3411,167,3,0,1686,2,0,0,51936862534,57031,0,0,0,30417543,0,777,103,22,84,0,1277,58,53,0,7,0,1097839988730,132791658969,126151666817,1223991655547,974770237,2476418,182762,18513448819,3886258,62259
1527,1529,1529,false,trade_planning,65535,1529,1529,3675,2400,120,261,8903,0,114483,0,191989,128,1147,101235924,1441338063,11515269,296564583,277729222,296564583,23218637459,337474080,4470000000,54600000,2320000,52280000,1856000000,2614000000,0,0,0,3223077078,0,9767390,19876884,-10109494,714,137376878946,186515888095,18411838065,674686,19625268504,18411163379,117961697230,81437551,94483603,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,4096,12563,0,1264,384,0,0,initial_topology_capture,1264,1795,0,8468331,18,54222,34006,16512,7724,7160,564,199,10664,14,0,143,0,0,57,0,11,0,630018015232,0,0,0,0,84000,36,33,72,53,59,36,0,170,1,0,0,31190629,281456390,149893179,131563211,30426348314,1528,0,5264,53167,3407,167,3,0,1685,2,0,0,38936853355,591361,797,206858,0,30211522,0,664,100,18,63,505,0,41,50,0,0,0,1098585016269,132348616635,125730777945,1224315794214,969545835,0,13648433,18411164176,3910500,62259
1528,1530,1530,false,trade_planning,65535,1530,1530,3648,2400,120,261,8901,0,122723,0,165419,130,1049,110428893,1094757470,73966835,334439594,103006788,334439594,27955029076,333939387,3649000000,44330000,1910000,42420000,1528000000,2121000000,0,0,0,2484614403,0,10867324,17986409,-7119085,741,215659127884,28082810284,23974115553,2025864,30808446929,23972089689,132416442711,84659177,120135730,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,8192,12563,0,2403,384,0,0,initial_topology_capture,2403,3666,0,8468331,18,54222,34006,16512,7724,7160,564,199,10664,14,0,143,0,0,50,0,7,0,629967683584,0,0,0,0,75500,34,30,82,60,45,34,0,130,1,0,0,22492751,294001898,162653482,131348416,108698244697,1529,0,5273,53197,3417,167,3,0,1684,2,0,0,61482667561,15723,4088,7671425,0,22544390,0,682,89,17,71,507,0,40,30,0,0,0,1098084459375,130653336204,124120266709,1222204726084,1262201949,0,968445,23972093777,3001993,62259
1529,1531,1531,false,trade_planning,65535,1531,1531,3620,2400,120,261,8902,0,133302,0,156180,136,662,73509710,1194921998,35271957,376893754,54561880,376893754,17145213544,537480782,2646298350,33410967,1301000,32109967,1040800000,1605498350,0,0,0,1914492922,0,10521528,16129607,-5608079,764,129090303783,24524376497,13962503753,1069341,18441472055,13961434412,79437646786,57955000,52468578,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,12288,12563,0,3529,384,0,0,initial_topology_capture,3529,5651,0,8468331,18,54222,34006,16512,7724,7160,564,199,10664,14,0,143,0,0,43,0,7,0,629757968384,0,0,0,0,95500,41,37,77,53,35,41,0,127,0,0,1,28087970,231080142,109503948,121576194,20899515052,1530,0,5271,53231,3416,166,3,0,1684,2,0,0,36757797557,300694,19342,123528,34238,22441172,0,697,90,19,74,31,0,36,56,0,0,0,1096135918083,136213479247,129402385641,1225538303724,735393478,0,34493325,13961453754,5145335,62259
1530,1532,1532,false,trade_planning,65535,1532,1532,3583,2400,120,261,8901,0,148078,0,186173,138,1009,121723086,1545880221,29411621,405802877,178719024,405802877,26532227773,489989543,5321000000,68845000,2505000,66340000,2004000000,3317000000,0,0,0,2984478677,0,12595577,21912859,-9317282,855,301697585152,316138804269,20722061506,823276,43099655110,20721238230,41623586757,104914764,57004644,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,12563,12563,0,46,384,0,0,initial_topology_capture,46,67,0,8468331,18,54222,34006,16512,7724,7160,564,199,10664,14,0,143,0,0,36,0,7,0,629644722176,0,0,0,0,114500,51,45,82,63,56,51,0,157,0,0,0,32471978,298526179,179603300,118922879,9318844671,1531,0,5261,53257,3406,166,3,0,1684,2,0,0,86039460471,164414,0,0,0,22441172,0,783,110,31,92,17,0,44,51,0,0,0,1097802064873,134672718904,127938668025,1225740732898,1091361854,0,4103741,20721238230,3472068,62259
1531,1533,1533,false,trade_planning,65535,1533,1533,3589,2400,120,261,8902,0,152983,0,133393,119,468,84840839,1294516528,67043145,422346252,365100599,422346252,16270222682,566137359,3041799000,32020980,1921000,30099980,1536800000,1504999000,0,0,0,2018077992,0,9690921,15352103,-5661182,848,179739669861,26716120125,12663366635,1080312,25677095791,12662286323,69591055413,76920835,52666519,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,0,11909,0,0,385,0,0,initial_topology_capture,0,0,0,8493646,18,54336,34090,16546,7742,7178,564,199,10702,14,0,143,0,0,64,34,6,0,629581807616,52428053134,0,0,0,98250,34,25,101,73,71,34,0,202,0,0,1,14041755,250590384,126526772,124063612,10602476054,1532,492,5244,53288,3379,176,3,0,1684,2,0,0,51218980981,64966,35939,6290,0,22472619,0,784,116,25,90,12,1931,49,68,0,50,0,1101443266141,128714068520,122277968328,1223721234469,666962540,24360684,1727002,12686682946,5689760,62259
1532,1534,1534,false,trade_planning,65535,1534,1534,3586,2400,120,261,8901,0,119708,0,185926,128,966,79681069,1174405022,24972375,322056397,178460940,322056397,16689000190,300253153,4470000000,54600000,2320000,52280000,1856000000,2614000000,0,0,0,3223077078,0,10140647,19409681,-9269034,713,138147743913,27572071909,11919170736,423699,19735392071,11918747037,68299389928,78371660,58786826,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,4096,11909,0,1172,385,0,0,initial_topology_capture,1172,2053,0,8493646,18,54336,34090,16546,7742,7178,564,199,10702,14,0,143,0,0,61,0,3,0,629615362048,0,0,0,0,85250,36,29,75,56,66,36,0,177,0,0,0,16685235,237023349,119603761,117419588,9421381079,1533,0,5253,53318,3388,176,3,0,1684,2,0,0,39119376359,1041771,57476,216894,0,22316076,0,646,86,28,75,679,0,44,33,0,0,0,1103497630743,127006572268,120655852125,1224153482868,627925479,0,2300593,11918804513,6067623,62259
1533,1535,1535,false,trade_planning,65535,1535,1535,3584,2400,120,261,8903,0,119983,0,167250,115,1024,96323497,1263039905,89214182,319997769,315220660,319997769,28391877186,997537691,3649000000,44330000,1910000,42420000,1528000000,2121000000,0,0,0,2484614403,0,9376959,17923847,-8546888,748,215148206530,99217147737,23747472754,2133259,30735458157,23745339495,65388437825,84713369,53874716,ACTIVE,true,1,3164270336146530043,2409568139129639187,SCAN,8192,11909,0,2508,385,0,0,initial_topology_capture,2508,3928,0,8493646,18,54336,34090,16546,7742,7178,564,199,10702,14,0,143,0,0,50,0,11,0,629544058880,0,0,0,0,92750,40,33,79,56,53,40,0,158,0,0,5,19110051,258479793,143428350,115051443,11253853425,1534,0,5270,53361,3408,175,3,0,1682,2,0,0,61361735334,74000,571,7671406,747278,14645270,0,687,103,18,73,0,0,49,43,0,0,0,1107139827995,125375348026,119106194085,1226246022080,1250336896,0,8204495,23745340066,3055652,62259
1534,1536,1536,false,trade_planning,65535,1536,1536,3589,2400,120,261,8904,0,119207,0,169738,120,657,72917912,994288884,74297594,308624232,92303944,308624232,15617701981,418024982,2656800000,33621000,1301000,32320000,1040800000,1616000000,0,0,0,1920470527,0,11662898,16999185,-5336287,773,126743866972,25985135959,12543767912,890913,18106266790,12542876999,40741458763,56918086,65642913,ACTIVE,true,1,3164270336146530043,2409568139129639187,ROUTE,11909,11909,0,47,385,0,0,initial_topology_capture,47,66,0,8493646,18,54336,34090,16546,7742,7178,564,199,10702,14,0,143,0,0,44,0,6,0,627585318912,0,0,0,0,112500,43,39,72,52,41,43,0,114,1,0,0,25705337,216486620,105906143,110580477,15707721883,1535,0,5267,53392,3407,175,3,0,1680,2,0,0,36269836902,4123927,35509,3705,0,14678850,0,709,108,19,73,4,0,31,49,0,0,0,1105832126314,123071150182,116917213133,1222749339447,660667881,0,2533794,12542912508,5777909,62259
